year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,01,11,271.4600982625,993.875,73.6666666666667,2.25,39.75,14.6666666666667,12242,0,0,89005,49011,4834,0,0,0,38813,14702,21600,0,115972,1913,1487,15072,6062,0,226855,16923,226035,530689,526438,30.1829166416667,56.9974997833334
2015,01,12,271.345767979167,993.583333333333,78.0416666666667,1.45833333333333,36.5,65.5833333333333,10905,21528,0,211008,166996,9458,0,0,0,5457,18735,73940,0,125601,2136,1588,21257,5277,0,28580,21791,28448,725670,725037,62.59875059125,69.0558330225
2015,01,13,270.792617804167,990.166666666667,78.3333333333333,1.54166666666667,39.0833333333333,15.6666666666667,12068,19596,0,141346,153609,7485,0,0,0,12564,21421,60456,0,163306,1878,1618,21237,6177,0,147010,22291,147397,749490,743201,54.9549994458333,67.3316669470833
2015,01,14,271.492126466667,989.333333333333,78.25,1.625,46.0833333333333,23,12115,19809,0,143864,160896,7629,0,0,0,8962,22789,74189,0,163277,1940,1697,17540,6158,0,136050,19061,135358,748853,742683,59.4958332383333,72.265416305
2015,01,15,272.4131876625,982.958333333333,78.0416666666667,3.875,207.416666666667,40.0833333333333,11161,18478,0,96081,135809,7744,0,0,0,17804,23187,45062,0,163175,1762,1686,13960,5990,0,220833,15534,220941,755079,741523,46.0333328245833,58.2879166608333
2015,01,16,271.144289658333,983.25,88,3.45833333333333,269,35.9166666666667,11303,16602,0,107311,127559,7848,0,0,0,22431,26293,47499,0,163335,1977,1708,16198,6022,0,232482,15644,228242,749559,742174,51.1400001845833,63.8954168958333
2015,01,17,267.203884120833,989.583333333333,83.0416666666667,1.58333333333333,269.458333333333,8,11331,19231,0,106780,126407,6652,0,0,0,17017,25101,55715,0,163358,1839,1724,23809,6055,0,148998,21797,149410,676563,671689,45.0858330729167,57.0270827608333
2015,01,18,271.232231145833,976.791666666667,92.2083333333333,5.54166666666667,176,87.5,11464,18453,0,108488,116441,6128,0,0,0,23680,24766,53668,0,163410,1854,1676,5920,6065,0,136399,5715,138724,643505,642151,41.2933328941667,55.0737493833333
2015,01,19,268.748256336364,970.409090909091,76.3181818181818,6.22727272727273,233.818181818182,3.63636363636364,10738,18162,0,114709,146109,6626,0,0,0,16164,23838,51142,0,144507,1735,1489,16406,5492,0,153672,14863,156473,689697,687273,48.8545452463636,62.2372727836363
2015,01,20,266.1423149125,977.375,89.4583333333333,1.58333333333333,201.666666666667,54.5833333333333,12124,20712,0,174146,178926,7317,0,0,0,6397,27236,93248,0,140193,1992,1745,11216,6117,0,97517,11125,98114,786568,787865,58.6295839954167,71.9966669091666
2015,01,21,267.4760424375,979.791666666667,84.375,3.16666666666667,247.583333333333,9.58333333333333,12328,20523,0,128675,170540,7558,0,0,0,13900,27140,63251,0,142614,2046,1762,14482,5625,0,191994,16406,191460,791046,790416,49.61458365125,63.9087502166667
2015,01,22,269.776565558333,983.916666666667,79.4583333333333,3.58333333333333,300.291666666667,0,12324,19037,0,122380,164708,7566,0,0,0,18138,26001,48337,0,160949,1985,1706,18933,5201,0,228343,19079,227561,783860,784293,48.97833331375,61.8408336645833
2015,01,23,268.4951667875,988.833333333333,78.9166666666667,1.16666666666667,165.875,21.25,12624,17886,0,118043,166377,7776,0,0,0,16036,25989,49326,0,163292,2049,1686,28967,5191,0,201924,26688,202120,779975,773212,51.7970830595833,64.511666615
2015,01,24,267.694997145833,990.791666666667,69.9583333333333,2.79166666666667,70.3333333333333,0,11777,12210,0,90805,132741,6467,0,0,0,17986,24619,46511,0,163209,1282,1761,31878,5031,0,196665,28067,196101,687118,689573,45.1079166725,55.6808333395833
2015,01,25,269.3096288,991.5,63.6666666666667,4.25,46.625,0,10204,10177,0,84824,89198,5892,0,0,0,31306,23694,37254,0,163230,537,1684,33628,5199,0,232070,30331,232175,643410,632418,39.0358331991667,51.18166605625
2015,01,26,268.725210833333,992.291666666667,66,1.95833333333333,38.75,0.5,10602,19013,0,124010,150304,7098,0,0,0,14274,25619,73518,0,163333,1166,1690,32398,5238,0,153394,29469,153419,761218,754108,55.8858331045833,68.2583327295833
2015,01,27,268.776693608696,988,71.4347826086957,1.91304347826087,67.4347826086957,1.08695652173913,10138,17974,0,105897,154951,7160,0,0,0,10885,22368,51072,0,156270,975,1621,27425,4713,0,182540,26836,181973,726089,723405,52.8582606113043,64.7352175508696
2015,01,28,268.693762743478,986.95652173913,74.2173913043478,1.26086956521739,123.434782608696,0,10432,10490,0,115976,151077,7295,0,0,0,12507,21349,58397,0,156151,998,1681,26409,4644,0,165192,24633,164460,729046,720805,55.2621731965217,67.6326086621739
2015,01,29,270.930110925,983.583333333333,79.8333333333333,2.45833333333333,233.458333333333,17.5,11170,89,0,87466,106155,7696,0,0,0,17361,24336,49732,0,163187,991,1765,15805,4761,0,320257,17371,317227,765657,753812,42.4670831366667,54.8583324754167
2015,01,30,275.766789770833,977.458333333333,83.6666666666667,6.08333333333333,250.625,88.1666666666667,10377,0,0,81375,38883,6990,0,0,0,23857,29155,83223,0,163251,1030,1724,8483,4454,0,340845,9264,341765,743547,743612,32.7308332125,45.2408336416667
2015,01,31,274.3565038125,972.541666666667,74.7916666666667,7.70833333333333,273.916666666667,39.4583333333333,8885,0,0,63192,27251,4530,0,0,0,23253,29388,88786,0,163345,975,1481,17892,4269,0,310161,18897,310093,659012,664710,16.9695833124583,29.91166671125
2015,02,01,258.398613546154,947.923076923077,71.8461538461538,2.61538461538462,278.153846153846,10.1538461538462,5484,3713,0,66195,64257,3132,0,0,0,10193,12971,42973,0,85173,516,908,5683,2466,0,29613,5048,30000,318636,318609,46.0500001176923,31.5269231069231
2015,02,02,269.970385254167,980.458333333333,80.8333333333333,3.79166666666667,237.291666666667,36.625,11186,0,0,107461,100123,6224,0,0,0,10010,31923,106257,0,163440,1713,1635,10454,3833,0,211861,10000,211869,761416,762607,46.4891666566667,59.8841664004167
2015,02,03,272.3222058625,973.916666666667,81.2916666666667,4.83333333333333,259.458333333333,30.75,11057,0,0,112869,68704,6454,0,0,0,11219,35718,128316,0,163249,1919,1619,29681,4987,0,155973,28534,156809,688213,680972,41.8933331570833,54.79333297375
2015,02,04,269.929562895833,976.416666666667,67.2916666666667,5.08333333333333,308.875,14.3333333333333,8738,0,0,82633,42314,5968,0,0,0,13153,33756,64931,0,162935,1359,1372,55631,3985,0,127138,50590,127466,549104,547302,36.40458266,51.9808334516667
2015,02,05,267.6067924625,984.041666666667,63.5833333333333,3.5,312.708333333333,7.33333333333333,8917,0,0,109735,61270,6543,0,0,0,20305,27520,51153,0,91927,1727,1627,47619,3517,0,155461,45061,155414,542136,545339,38.2733333904167,54.9887500608333
2015,02,06,266.628414166667,980.25,71.1666666666667,1.33333333333333,248.083333333333,13.0416666666667,12132,22063,0,102778,165931,8087,0,0,0,1104,19352,78168,0,114226,1963,1584,58725,5612,0,54891,56946,54854,671641,675913,54.0083332070833,58.76041666625
2015,02,07,267.178395575,981.333333333333,80.4583333333333,1.70833333333333,115.416666666667,23.4166666666667,11199,22048,0,161333,177002,8445,0,0,0,3301,16300,60781,0,138003,1987,1323,51472,5005,0,83471,51743,84086,735463,727926,61.4770838420833,63.5095829970833
2015,02,08,268.004226695833,983.791666666667,78.375,3.79166666666667,53.4583333333333,17.8333333333333,11759,9469,0,89822,113331,6786,0,0,0,25400,14493,32464,0,155169,1873,1502,55929,5261,0,111730,56880,111741,580270,569399,43.5958331429167,50.99208355
2015,02,09,269.67739105,982.541666666667,69.4583333333333,4.08333333333333,73.125,2.16666666666667,11338,20823,0,124663,171624,8573,0,0,0,3802,14015,41148,0,157714,1932,1640,40473,6001,0,96562,39760,96725,692455,696327,56.04749933875,63.6187500975
2015,02,10,269.568308529167,982.375,76.5416666666667,3.75,58.2083333333333,77.3333333333333,12924,19769,0,119533,159727,9411,0,0,0,5835,11778,48961,0,136879,2062,1663,40047,6091,0,62531,39190,61960,640623,645354,55.13999954875,70.81083313625
2015,02,11,271.819501229167,981.291666666667,77.7083333333333,1.625,91.4166666666667,63.25,13132,0,0,111829,108781,6333,0,0,0,12765,15262,44845,0,116036,1764,1412,6366,6173,0,201629,6979,202341,599035,613603,43.6137495825,74.0970832520833
2015,02,12,272.44249725,983.791666666667,91,1.5,193.583333333333,42.8333333333333,10698,21705,0,223273,171766,9600,0,0,0,6259,17845,61526,0,125863,2138,1666,16624,5315,0,45365,17436,46047,726894,722516,63.53833293875,75.0770834291667
2015,02,13,272.511754370833,987.791666666667,82.9166666666667,1.79166666666667,213.458333333333,39.5,10259,19503,0,112499,159941,8568,0,0,0,12039,29002,91458,0,162638,1997,1713,25851,4902,0,165203,24671,165038,763675,745378,49.0112495416667,61.52125024875
2015,02,14,273.188686379167,987.75,86.7083333333333,4.04166666666667,230.791666666667,61.0833333333333,9542,97,0,78496,55041,6714,0,0,0,35954,28777,73450,0,163402,1912,1690,9759,4857,0,281608,11548,279945,666559,666392,37.2983330091667,48.9441666604167
2015,02,15,274.748191833333,982.916666666667,80.375,4.875,261.333333333333,47.5,9224,0,0,79835,46939,5251,0,0,0,36970,29967,75439,0,163404,1879,1496,12724,4615,0,235293,12950,235159,617112,612086,27.7562503021667,41.5712501208333
2015,02,16,272.9211769125,984.25,76.875,2.29166666666667,282.458333333333,40.5,10598,11125,0,117930,102688,7973,0,0,0,11411,31136,98206,0,163424,1992,1610,14270,4830,0,172508,18006,171939,726543,718997,49.4324997258333,63.6275000575
2015,02,17,271.824715945833,983.833333333333,64.5,7.5,75.1666666666667,11,10735,9691,0,89266,81135,8382,0,0,0,38160,29971,82598,0,163471,2037,1716,13907,4592,0,293108,14745,291654,726330,746941,38.2020831895833,51.3737503695833
2015,02,18,273.452313729167,988.916666666667,65.7916666666667,5.66666666666667,54.25,9.08333333333333,11449,12170,0,114547,107217,8418,0,0,0,16795,29802,103865,0,163486,2082,1561,28198,5269,0,188428,27108,189314,760810,746344,44.64083290125,58.0791668104167
2015,02,19,272.1618741375,989.541666666667,68.9583333333333,3.66666666666667,44.5833333333333,0,11651,12490,0,142394,126085,8878,0,0,0,8329,31003,130022,0,163499,2079,1691,35059,5258,0,75744,33094,75811,755104,732766,54.289583525,68.3179168708333
2015,02,20,270.834004716667,984.666666666667,72.875,1.45833333333333,140.833333333333,15.125,11159,13419,0,122957,128223,8767,0,0,0,4235,31670,124282,0,163485,1971,1731,23581,4705,0,108029,22158,107880,740803,730876,50.0025002166667,63.2191662795833
2015,02,21,270.899893441667,978.291666666667,78.3333333333333,2.08333333333333,260.833333333333,24.5,10458,115,0,84214,45255,6498,0,0,0,27961,28795,101330,0,163456,1890,1682,20500,4654,0,239811,18504,238940,659831,658087,33.3133330345833,44.8041665554167
2015,02,22,271.627272291667,982.875,68.125,2.16666666666667,289.833333333333,0,9226,0,0,77469,28521,5062,0,0,0,43328,27520,88653,0,163447,1899,1536,34588,4232,0,256841,32000,255799,606644,609005,15.833333234,30.1166667945833
2015,02,23,272.721727995833,985.833333333333,77.4583333333333,2.91666666666667,256.041666666667,45.25,10954,0,0,81517,34576,7493,0,0,0,26393,30767,96750,0,163403,1948,1541,13710,4846,0,316719,17121,315271,719203,725505,28.6129167083333,43.2949999966667
2015,02,24,271.914372779167,993.083333333333,70.9166666666667,3.125,322.333333333333,0.75,10350,0,0,88476,32903,7254,0,0,0,22349,30843,107903,0,163420,1972,1648,34214,5247,0,310182,31022,309848,741246,743325,25.6583333009167,40.5795832475
2015,02,25,270.889273325,995.208333333333,70.75,1.79166666666667,322.083333333333,0,10800,0,0,88712,43817,7273,0,0,0,12048,30389,106317,0,163328,1837,1715,33048,5242,0,288171,29355,287578,745119,738703,32.7649999458333,46.9458333645833
2015,02,26,273.7326685625,990.583333333333,68.5833333333333,2.08333333333333,292.791666666667,0,11217,0,0,94477,50839,7700,0,0,0,9277,30776,113050,0,163385,1593,1772,26257,4619,0,248059,28557,248568,729030,723511,39.0366666316667,52.61666695375
2015,02,27,274.207879383333,982.041666666667,63.8333333333333,2.29166666666667,311.958333333333,1.625,11415,0,0,89503,51347,7443,0,0,0,18178,32266,110134,0,163371,1020,1798,37809,4676,0,246880,32987,247417,721183,705439,37.88916651375,51.57374986
2015,02,28,273.813875833333,988.708333333333,72.1666666666667,1.58333333333333,273.041666666667,10.4166666666667,10703,0,0,84301,46185,5645,0,0,0,22618,31743,103778,0,163342,1689,1768,29005,4678,0,189655,27188,188321,633548,625598,33.5366666304167,45.2412500375
2015,03,01,274.739658358333,987.625,73.75,0.875,261.416666666667,0,10817,7246,0,117178,137948,6315,0,0,0,9624,23914,59402,0,163262,980,1718,27496,5219,0,83288,24510,81554,610342,635372,51.5974993704167,37.5583333183333
2015,03,02,277.036412554167,988.25,77.2916666666667,1.5,129.375,0,11206,0,0,106361,113353,7156,0,0,0,18177,33546,89156,0,154200,2061,1725,12433,4408,0,262099,13093,261529,783011,778455,42.0804165991667,54.8733329775
2015,03,03,276.838130945833,987.75,80,1.625,200.666666666667,1.33333333333333,9439,0,0,131031,98859,7090,0,0,0,6184,37368,144334,0,162225,1917,1535,30736,5120,0,55896,31604,55539,697365,683447,52.38291645125,63.738333225
2015,03,04,278.419956216667,984.375,69.125,2.16666666666667,65.0416666666667,17.9166666666667,8804,0,0,94281,38617,5741,0,0,0,20753,31368,55432,0,161400,970,1334,41299,3840,0,105498,36090,105300,499781,496233,34.2733329933333,45.8708333975
2015,03,05,277.926873525,984.666666666667,34.4583333333333,7.04166666666667,71.25,0,8089,0,0,120261,57045,5582,0,0,0,15542,28666,59667,0,92275,1811,1544,20692,3341,0,124503,26715,126042,529164,524758,37.0308333233333,39.59375008
2015,03,06,277.6693534875,983.583333333333,28.1666666666667,5.125,77.9583333333333,0,12118,22152,0,109893,165130,8150,0,0,0,2749,18696,70897,0,114466,1931,1567,57867,6038,0,86821,57534,86969,680923,682072,53.15416638,58.76708285125
2015,03,07,276.772584283333,983.375,39,2.5,61.0416666666667,0,10567,21441,0,121289,166208,9327,0,0,0,6566,17142,43784,0,137744,1936,1586,57141,5029,0,167161,57920,166111,730294,735626,57.6520832379167,55.0179163620833
2015,03,08,277.857821158333,979.291666666667,43.25,1.20833333333333,69.5416666666667,0.166666666666667,11609,18033,0,137772,163523,7761,0,0,0,2809,15140,46739,0,154374,1914,1405,38420,4327,0,101091,45384,99990,693497,700765,58.75999975125,49.2937499691667
2015,03,09,278.219355266667,980.333333333333,57.2916666666667,1.04166666666667,149.958333333333,0,10422,19303,0,114925,157158,8712,0,0,0,5942,14293,35667,0,158351,1996,1662,37534,6186,0,128147,39179,128367,679190,676017,52.6608330404167,56.20416673
2015,03,10,277.852027908333,981.625,62.4166666666667,1.20833333333333,93.8333333333333,3.04166666666667,13015,17974,0,113803,144722,7302,0,0,0,6011,11602,41956,0,131199,1964,1620,15771,6006,0,58082,20888,57969,568368,574249,48.25874964375,62.2658332195833
2015,03,11,276.73559825,983,57.3333333333333,1.20833333333333,150.375,0,12909,3431,0,114985,137436,8470,0,0,0,19850,17145,43523,0,115895,1198,1432,10524,6290,0,192926,10284,193371,663718,656621,46.1799997470833,57.6687499683333
2015,03,12,275.4396247875,978.958333333333,66.2916666666667,2.29166666666667,196.208333333333,0,9659,20744,0,177242,170301,9618,0,0,0,9154,15372,30086,0,138717,2053,1634,24048,5057,0,98865,22950,98194,721349,715562,59.2625001275,56.57791709875
2015,03,13,273.275225329167,977.333333333333,73.5416666666667,1.20833333333333,163.208333333333,19.375,12299,0,0,91939,78858,7173,0,0,0,10246,36109,98048,0,163096,1936,1613,38437,3555,0,163151,38684,163157,668769,674321,40.2087494525,51.3133333533333
2015,03,14,273.346319841667,976.833333333333,66.875,2.125,115.583333333333,0,11546,0,0,86892,58799,6258,0,0,0,12745,33337,75095,0,154697,1949,1529,42445,3639,0,160199,42218,160411,613004,617901,38.9675003695833,49.09958346625
2015,03,15,273.117179879167,974.166666666667,47.4583333333333,2.45833333333333,99.75,0,11175,0,0,97944,73034,6118,0,0,0,14801,32076,75633,0,157182,1944,1493,42661,3550,0,86073,43337,87112,578691,577166,39.50833304625,51.3887499170833
2015,03,16,273.0592715,973.625,72.5,1.625,164.166666666667,9.41666666666667,11056,5245,0,133929,127579,6941,0,0,0,7992,32849,121563,0,162370,1918,1515,45866,3513,0,46031,46470,46127,689171,691196,52.1216662716667,65.0437494904167
2015,03,17,271.4393119875,971.125,83.9583333333333,3.25,164.083333333333,47.9166666666667,10663,6627,0,103752,132010,7371,0,0,0,7907,30680,107834,0,163200,1842,1541,17492,3202,0,130543,24297,131720,703627,708898,44.57374954125,55.9116668708333
2015,03,18,271.678714758333,971,86.5833333333333,3.375,82.9166666666667,72.5416666666667,10691,5500,0,104117,113991,7269,0,0,0,9068,28686,116465,0,163262,1912,1532,8050,3746,0,147661,12026,147278,700523,713809,44.83416636875,56.3658334425
2015,03,19,273.383403775,966.75,77.125,2.95833333333333,61.5833333333333,65.4583333333333,10358,0,0,91740,75544,7504,0,0,0,10503,28111,61214,0,163244,1845,1518,11389,3043,0,225204,14085,224718,649583,665172,37.044166645,49.4487501791667
2015,03,20,274.597454070833,964.75,84.75,1.625,178.291666666667,42.125,10634,0,0,89051,63559,7276,0,0,0,19583,28192,71446,0,163229,1851,1531,8900,3277,0,271219,14077,271209,657649,687337,37.6337496433333,49.4133330979167
2015,03,21,273.491020208333,964.5,89.375,2.79166666666667,198.416666666667,83.0416666666667,10837,0,0,97350,59647,6539,0,0,0,11158,29137,89148,0,163253,1851,1456,10047,3322,0,176241,11821,175943,621875,629202,41.4120826716667,51.9679166475
2015,03,22,273.582632695833,965.625,90.2916666666667,1.79166666666667,166.791666666667,76.875,10489,0,0,91436,36485,6002,0,0,0,25012,28013,59793,0,163245,1397,1422,13116,3245,0,177251,14206,177235,583791,585001,38.77791603375,50.8683334991667
2015,03,23,273.5183130875,964.541666666667,83.8333333333333,2.75,181.333333333333,34.6666666666667,10485,15618,0,121308,102049,7293,0,0,0,6051,29749,104142,0,163216,977,1490,11409,3415,0,127048,13223,126811,705367,707119,51.2791668575,63.2804168070833
2015,03,24,270.410619095833,961.75,80.5416666666667,2.375,150.208333333333,53.2083333333333,10724,12006,0,102039,102936,7815,0,0,0,12346,27861,79073,0,163260,994,1565,12669,3456,0,207611,13857,208319,718792,722836,44.5329163075,55.6475006745833
2015,03,25,272.298039758333,970.208333333333,61.6666666666667,4.95833333333333,97.375,7.04166666666667,10865,0,0,89527,71860,7925,0,0,0,25628,28052,56455,0,163210,1046,1551,36029,4046,0,288852,34232,272769,723866,715181,40.9020831579167,52.2333335879167
2015,03,26,273.272555045833,978.041666666667,55.4166666666667,1.91666666666667,172.333333333333,32.1666666666667,10271,0,0,95880,81350,8359,0,0,0,8661,27090,62881,0,162402,1722,1516,23689,3867,0,242279,27412,233864,725244,695642,43.3558329745833,54.3124998416667
2015,03,27,277.045113879167,982.958333333333,68.7916666666667,1.5,242.416666666667,1.83333333333333,10710,0,0,97435,82908,8577,0,0,0,9843,30645,67292,0,163123,1898,1558,46034,3293,0,222705,44540,223434,694860,684713,44.1774996920833,55.54583311
2015,03,28,279.580640158333,983.333333333333,65.4583333333333,1.45833333333333,160.875,0.25,11134,0,0,87955,49557,6649,0,0,0,27328,29936,55538,0,163118,1857,1519,53289,3396,0,164510,51718,164470,598216,596928,41.9987494158333,53.5575002033333
2015,03,29,280.127751886957,982.260869565217,51.4347826086956,2.1304347826087,287.086956521739,1.52173913043478,9522,0,0,78776,28455,5226,0,0,0,50346,28457,47815,0,156002,1762,1375,42439,2857,0,165125,41144,164901,525265,519755,29.4678259721739,43.8482602986956
2015,03,30,280.359481820833,988,56.375,1.58333333333333,156.5,0,10494,0,0,89754,60989,7780,0,0,0,18165,30866,66787,0,162980,1870,1463,50537,3207,0,191010,49195,191107,633540,633755,40.4095832504167,53.3783332516667
2015,03,31,281.202912658333,982.416666666667,54.2083333333333,1.375,154.916666666667,0,10477,0,0,82542,69811,8613,0,0,0,13046,33090,78464,0,162913,1938,1495,56195,3597,0,145568,54438,145600,641303,636816,41.84916639375,53.51458342875
2015,04,01,283.077013654167,978.958333333333,49.2916666666667,2.04166666666667,73.5833333333333,0,11124,6291,0,107292,126450,6136,0,0,0,17747,23268,50461,0,163211,941,1743,27910,5601,0,94090,25253,94464,588501,603113,44.0979162845833,41.8874999695833
2015,04,02,280.653952295833,977.958333333333,59.0416666666667,1.125,178.291666666667,8.08333333333333,10937,0,0,112781,111664,7146,0,0,0,16494,33172,89083,0,139673,2054,1654,22329,4531,0,297562,23425,296765,799206,796018,38.16916656375,49.9720830925
2015,04,03,279.668201454167,974.291666666667,60.9166666666667,1.20833333333333,205.708333333333,42.1666666666667,10172,0,0,89901,54425,6910,0,0,0,22961,37510,117480,0,148876,1981,1472,33255,4949,0,235572,29427,234481,695953,692229,33.3258333204167,51.24541696
2015,04,04,280.7607371125,968.458333333333,57.4583333333333,1.66666666666667,183.75,41.2083333333333,7757,0,0,78362,34986,5922,0,0,0,18383,29448,56780,0,163093,886,1283,41689,3807,0,171170,42253,171088,529289,524292,23.713749965,38.2808334833333
2015,04,05,278.70556773913,965.608695652174,65.3478260869565,2.30434782608696,236.608695652174,44.3913043478261,8271,0,0,107608,75688,7525,0,0,0,6828,29602,54794,0,88644,1752,1557,16971,3105,0,196627,22238,194997,602684,617786,42.721739146087,37.1839132734783
2015,04,06,279.126505541667,969.666666666667,69.1666666666667,1.58333333333333,139.583333333333,67.2083333333333,11636,22016,0,109336,154663,7972,0,0,0,2834,17897,63657,0,114845,1855,1577,61564,6394,0,97531,59933,96748,674134,666609,54.0504167870833,50.3420828179167
2015,04,07,278.718437208333,974.375,53.9583333333333,3.375,106.333333333333,52.9166666666667,11298,21621,0,116997,160944,7422,0,0,0,9501,16306,41598,0,137502,1936,1567,54828,5124,0,102996,55546,102996,672516,662022,54.12000052125,56.02374998875
2015,04,08,277.6723264,976,57.0833333333333,3.5,125.25,80.9583333333333,11785,21269,0,151398,177321,7691,0,0,0,35,15316,58591,0,153835,1936,1544,51532,5382,0,49739,51327,50563,701144,708832,59.10625012625,51.0729165083333
2015,04,09,276.02295685,978.583333333333,78.75,1.41666666666667,109.458333333333,79.25,11065,17396,0,112874,146205,8647,0,0,0,4443,14153,35272,0,158614,2012,1664,33484,6398,0,118938,34896,119370,671986,655757,52.70416657125,60.4395837791667
2015,04,10,276.8212979625,978.125,72.125,1.33333333333333,93,37.9166666666667,12387,1698,0,94385,57918,7208,0,0,0,36710,11440,20204,0,112648,1888,1552,12075,5899,0,202801,14199,201479,524736,534626,35.7858333583333,64.5145834291667
2015,04,11,276.111015325,978.791666666667,80.0416666666667,1.875,197.875,57.4583333333333,12924,10415,0,123338,155117,8696,0,0,0,8755,17711,53240,0,115996,1201,1519,14371,6186,0,110320,13368,109922,657145,658704,48.1791661575,57.77083333375
2015,04,12,276.501533520833,977.25,71,2.66666666666667,90.375,13.3333333333333,10612,21469,0,197881,174289,9206,0,0,0,3802,16721,57196,0,140073,2073,1709,21497,5211,0,46958,19713,47452,715383,707190,61.5891669591667,45.2979164920833
2015,04,13,279.062344866667,975.833333333333,54.4166666666667,2.04166666666667,101.583333333333,2.41666666666667,9342,0,0,96197,75501,7569,0,0,0,21047,28842,46909,0,163039,889,1422,48039,3663,0,195658,48581,194858,636368,631456,45.4633332095833,57.02624988625
2015,04,14,280.656223308333,972.583333333333,43.3333333333333,4.16666666666667,118.916666666667,26.9166666666667,9136,0,0,88805,100439,7632,0,0,0,9924,28581,49149,0,163042,878,1462,25932,3843,0,209099,31887,209264,643450,647552,41.3429165670833,52.5904167516667
2015,04,15,277.1343485625,973.125,78.5,2.41666666666667,197.75,78.2083333333333,9274,13566,0,113869,105611,7759,0,0,0,6605,29059,65847,0,163065,868,1496,15401,3930,0,126622,18116,127524,647717,655778,47.182499805,58.2662502929167
2015,04,16,276.037289826087,973.217391304348,78.7826086956522,2,195.826086956522,38.6521739130435,9168,19826,0,109740,103810,8448,0,0,0,2368,23769,55962,0,155911,922,1618,21110,3850,0,98985,22704,99767,621979,614516,48.2465219913044,59.0782611678261
