year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,fossil_fuels,renewables,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,12,19,272.7460417,982.5,80.45833333,1.791666667,279.2083333,42.75,237907,361359,20197,138725,620213,629083,45.64833333,53.54083333
2015,12,20,272.9135,982.5416667,77.66666667,2.166666667,312.0416667,73.58333333,254420,378646,11965,112639,580991,582397,44.26,54.0975
2015,12,21,273.1819583,987.9583333,69.70833333,2.916666667,300.625,24.75,311969,369499,16990,89113,708206,681464,54.92166667,63.31083333
2015,12,22,272.178125,990.2083333,79.41666667,4.5,260.625,22.04166667,283311,361255,19299,137926,702871,688354,53.03083333,61.57916667
2015,12,23,273.1060833,987.7916667,78.125,2.708333333,277.875,52.875,314484,404054,14567,58326,690186,673919,55.06541667,63.30458333
2015,12,24,273.8675833,986.25,73.5,2.75,270.2083333,44.875,224489,329614,13768,107252,593479,588936,46.48875,56.155
2015,12,25,271.7468333,989.125,80.04166667,2.875,265.5833333,6.333333333,174873,358406,18075,91467,503851,500496,43.49958333,55.14208333
2015,12,26,271.7579167,989.6666667,81.08333333,4.25,267.2916667,5.416666667,162878,352717,16231,145310,547532,556065,40.27791667,51.15208333
2015,12,27,272.0747917,988.9583333,83.16666667,3.333333333,259.375,14.16666667,118555,417162,14401,203032,540643,549434,27.04708333,38.765
2015,12,28,272.6265417,987.0416667,78.54166667,2.583333333,244.9166667,46.04166667,135599,478410,9846,257998,653137,634358,34.52916667,46.43083333
2015,12,29,274.1035417,985.1666667,77.25,2.625,204.7916667,17.04166667,201578,517027,11518,141340,655201,629188,45.48875,55.27875
2015,12,30,272.4735,982.4583333,74.25,3.291666667,279.5,13.70833333,176519,417088,14972,184207,629010,624829,39.01333333,49.54041667
2015,12,31,272.469,981.25,71.375,3.458333333,263.1666667,11.16666667,197443,437859,5952,104382,576678,575776,46.16416667,56.23125
2016,1,1,272.2331667,979.6666667,81.54166667,2.75,266.125,30.875,117791,370309,7686,199622,497215,499694,25.30916667,38.52041667
2016,1,2,272.9472917,973.9583333,62.58333333,3.083333333,233.3333333,26.125,266467,477372,26910,70146,701483,694199,42.52458333,40.55166667
2016,1,3,271.125375,970.0416667,57.20833333,5.375,238.9166667,21.16666667,148585,398512,42480,178374,728936,721297,28.42,29.66
2016,1,4,272.8302083,960.4583333,71,2.375,257.7083333,29.54166667,141462,595346,50356,146431,679778,674071,31.61833333,40.60125
2016,1,5,271.03575,960.75,63.79166667,2.666666667,253.4166667,18.33333333,90937,556606,59130,207110,518278,506879,12.72291667,40.92416667
2016,1,6,270.277625,966.2083333,64.79166667,5.208333333,269.7083333,13.41666667,142147,585149,63337,129269,645019,643545,35.84083333,26.43
2016,1,7,274.6315417,966.125,56.875,5.75,264.5833333,20.91666667,284857,470267,58174,58776,709818,708395,41.39208333,37.42375
2016,1,8,277.4412083,965.9166667,67.45833333,6.083333333,230.7916667,19.33333333,263355,379025,55356,87673,697533,703649,41.27375,41.72083333
2016,1,9,275.865625,963.3333333,66.58333333,3.666666667,226.625,18.33333333,308796,398428,45784,81516,727347,729179,41.0475,35.4375
2016,1,10,275.6849167,964.4583333,60.66666667,7.791666667,235.1666667,15,234181,377701,39039,53099,586807,586541,42.1225,20.80791667
2016,1,11,277.04075,963.9166667,60.16666667,7.875,239,17.91666667,251154,306660,19653,54396,527093,535612,48.15583333,34.62583333
2016,1,12,274.3165833,974.0833333,61.79166667,5.666666667,274.5833333,6.666666667,432550,293378,7509,71150,718966,723381,62.21833333,44.08916667
2016,1,13,271.4869583,981.5416667,70.70833333,3.833333333,264.75,24.79166667,215092,306583,16977,130329,727502,732713,38.90791667,46.84083333
2016,1,14,273.59475,973.0833333,64.58333333,4.208333333,253.125,19.29166667,230783,490263,8427,175259,727831,738012,35.82541667,44.31583333
2016,1,15,271.0769167,976.1666667,65.08333333,3.083333333,273.4166667,51.25,203936,527791,11804,203905,737061,732707,37.76541667,45.76583333
2016,1,16,270.013,981.3333333,29.20833333,3.833333333,261.25,2.916666667,155553,554005,24883,174572,666587,664465,33.79375,40.61166667
2016,1,17,268.563125,981.875,48.54166667,3.25,271.3333333,2.916666667,159029,541705,13283,122006,624463,630988,35.68166667,43.56083333
2016,1,18,270.5315417,972.6666667,59.41666667,3.416666667,237.1666667,19.95833333,227778,474422,13264,226868,738239,747626,40.80166667,49.23666667
2016,1,19,270.0745,974,69.16666667,3.25,254.4583333,22.58333333,341513,573359,11605,84898,759350,752259,50.35791667,57.79666667
2016,1,20,270.5455,974.2916667,66.16666667,3.25,269.8333333,19.16666667,356296,425543,11157,61840,751864,748710,51.30666667,58.755
2016,1,21,270.3199167,978.4166667,70.41666667,3.208333333,222.375,17.91666667,360300,398419,10749,101065,743534,745178,49.37125,56.82083333
2016,1,22,271.0898333,985.375,77.25,3.125,249.3333333,44.95833333,310054,425785,10006,83664,723451,730783,45.55833333,53.08166667
2016,1,23,273.2514167,989.6666667,74.29166667,3.166666667,267.5416667,12.25,226889,402079,14587,65560,648986,638956,40.54125,47.11916667
2016,1,24,272.9155833,990.6666667,77.625,2.458333333,163.625,41.33333333,141677,374549,20083,118205,590213,589918,32.92,41.345
2016,1,25,274.9830417,988.6666667,79.95833333,2.75,202.2916667,52.08333333,273161,432607,14828,83602,699983,701957,44.51333333,53.07333333
2016,1,26,274.0832917,988.125,80.375,2.75,268.25,32.58333333,319349,401776,11349,44061,717423,718352,47.05583333,54.48416667
2016,1,27,273.2307917,986,79,4.458333333,264.3333333,11.25,273850,353200,13801,94893,722102,719128,41.69416667,49.41916667
2016,1,28,273.1562083,985,79.33333333,3.25,268.5833333,16.33333333,282631,397434,9909,60446,725522,718389,45.59583333,53.29875
2016,1,29,273.58125,989.125,71.45833333,2.875,279.4583333,26.75,292147,372734,10303,54953,721304,711750,43.85666667,51.53291667
2016,1,30,273.1296667,987.375,70.79166667,3.666666667,276.7083333,23.83333333,191753,359245,20869,136678,638486,638001,36.105,43.08166667
2016,1,31,272.7815833,984.5416667,68.125,2.625,249.2916667,4.083333333,138237,435527,22713,194575,591577,593049,31.26541667,39.08833333
2016,2,1,274.929,986.375,71.08333333,4.541666667,257.5416667,1.833333333,125210,509401,10910,225018,562909,562375,29.8,50.27416667
2016,2,2,273.3104167,984.0833333,78.41666667,2.75,195,7.916666667,283800,505112,18544,48750,710688,707101,40.70791667,48.39125
2016,2,3,274.6591667,983.5833333,68.95833333,3.208333333,245.625,22.91666667,135716,363683,39675,237414,712768,719539,22.07666667,40.50375
2016,2,4,271.14875,990.75,70.08333333,3.375,273.1666667,7.916666667,122276,647386,42137,102181,604187,606094,25.80166667,41.57291667
2016,2,5,271.6718333,985,62,5.541666667,264.375,0,109212,497937,61911,149242,577497,584440,23.90333333,44.21625
2016,2,6,272.4770833,978.9166667,73.04166667,1.916666667,249.5833333,41.875,182996,507601,55968,50642,650318,649360,38.19833333,34.005
2016,2,7,273.26875,969.5,74.875,4.375,230.5416667,31.45833333,201942,410384,57953,88689,635413,633823,37.52958333,25.31541667
2016,2,8,273.1854167,978.25,63.95833333,3.875,244.9166667,8.333333333,291089,394088,57835,69509,715971,718122,40.93166667,38.0175
2016,2,9,277.0604167,969.8333333,55.20833333,6.333333333,246.2083333,19.16666667,328255,385612,47649,48862,732525,735364,43.70666667,31.77833333
2016,2,10,275.6945417,966.625,54.75,6.333333333,220,32.29166667,203317,356673,40752,38620,536893,540338,41.9575,34.92
2016,2,11,273.3320417,968.0833333,85.5,2.25,132.2916667,54.54166667,365936,299430,25823,32102,650328,642210,58.99458333,39.24166667
2016,2,12,274.8355833,963.2083333,79.375,5.166666667,240,27.08333333,449020,286360,12493,34889,715358,715098,63.53958333,32.09625
2016,2,13,278.1645833,959.2083333,66.91666667,5.75,211.875,25.375,91657,283505,8127,330914,632903,637981,8.72,17.86666667
2016,2,14,275.7757917,954.1666667,55.70833333,4.375,236.7083333,23.5,87804,629120,13602,281479,596765,600254,6.279166667,17.47
2016,2,15,271.5395833,963.6666667,63.16666667,4.25,217.8333333,25,122711,576158,24091,312363,724860,728534,17.9075,28.80958333
2016,2,16,269.921125,978.0833333,50.16666667,3,259.1666667,10,184726,637652,35583,213420,758496,742989,31.17625,41.81791667
2016,2,17,268.6802917,977.5833333,47.66666667,5.333333333,278.2083333,0,236177,598241,34932,133040,759052,753219,36.39416667,45.32083333
2016,2,18,269.333,975.0416667,53.75,3.291666667,275.5416667,6.416666667,264573,520464,13565,91170,756600,757128,35.48791667,44.6675
2016,2,19,270.1095833,982.25,69,3.416666667,240,16.20833333,247664,459472,24964,70000,752669,742660,36.44583333,45.05791667
2016,2,20,270.3552917,987.3333333,67.29166667,4.791666667,264.375,0,163612,441358,35314,76924,661563,654980,31.75791667,39.56875
2016,2,21,272.0388333,984.6666667,69.20833333,5.125,251.7083333,0,125749,467279,30264,113727,601898,606821,22.65958333,32.99791667
2016,2,22,275.2943333,975.7916667,56.5,2.5,214.5,14.08333333,201746,494542,28886,79315,714522,708244,37.47125,46.58583333
2016,2,23,273.8705,977.7083333,66.375,2.583333333,217,8.708333333,165705,445402,31399,165742,711885,710783,31.64333333,40.7425
2016,2,24,272.9805833,973.7916667,68.875,3.583333333,262.6666667,5.166666667,157824,555780,21761,144224,710678,718318,29.22791667,37.77166667
2016,2,25,273.89625,969.5416667,62.125,4.083333333,266.25,23.58333333,135954,525267,20004,195963,720171,711845,25.91916667,35.33583333
2016,2,26,273.0868333,966.375,61.16666667,3.291666667,241.4583333,21.58333333,136623,593063,10023,198295,717822,725274,24.39833333,33.54291667
2016,2,27,272.041375,948.5,75.33333333,4.291666667,138.5833333,51.83333333,77640,582563,17311,282529,665403,667686,5.52125,13.90625
2016,2,28,272.1995833,956.7083333,66.41666667,5.791666667,115.2916667,50.83333333,77110,644691,23601,265495,617266,611890,6.347083333,13.89875
2016,2,29,273.5331667,964.9166667,54.125,4.625,280.3333333,0.5,110800,632436,36713,270924,709536,706501,20.53958333,29.3075
2016,3,1,273.3897917,977.6666667,54.70833333,2.791666667,258.5833333,0,117069,670050,5190,302954,557887,564048,17.21666667,37.41375
2016,3,2,274.9367917,973.5,47.83333333,4.875,261.5,12.16666667,186641,575521,16830,182639,711187,710556,32.08333333,31.68541667
2016,3,3,274.6085,970.125,60.08333333,4.5,238.125,3.666666667,143197,473984,43308,191044,712893,711228,24.71291667,34.27291667
2016,3,4,273.31175,964.7916667,68.375,5.458333333,249.9166667,10.25,104073,603272,23646,219758,560626,569178,13.12,27.6525
2016,3,5,273.9550833,959.375,51.41666667,4.875,290.4583333,19.58333333,117808,615591,61938,152662,639894,637943,25.15916667,18.65625
2016,3,6,271.2825417,965.2916667,61.08333333,3.875,234.9166667,19.5,185564,520962,51742,49346,649628,652145,38.77125,21.4825
2016,3,7,271.499125,963.9583333,59.375,2.75,223.6666667,23.41666667,175724,401061,54873,141370,583743,587628,32.32375,34.41083333
2016,3,8,271.8772083,971.4166667,65.83333333,3.791666667,132.375,31.16666667,296511,454201,55124,58325,725517,725892,43.08583333,38.29666667
2016,3,9,270.20125,968.5833333,68.875,3.291666667,225.5416667,29.95833333,280632,375560,44999,55439,661952,664944,40.90958333,29.49833333
2016,3,10,270.7322083,967.7083333,72.20833333,3.75,255.2916667,14.5,265208,331013,42968,77332,655393,650071,46.6775,29.41083333
2016,3,11,271.3240417,974.3333333,70.25,2.958333333,243.4166667,7.5,384378,350073,17971,36507,648906,653725,61.10958333,37.94958333
2016,3,12,271.6679167,977.5,59.16666667,4.083333333,243.2083333,10.75,279975,277647,7734,118816,644604,646165,53.99958333,34.54791667
2016,3,13,271.435,977,66.45833333,4.333333333,226.7916667,16.16666667,107929,322915,48115,150197,595364,590676,22.94958333,31.47041667
2016,3,14,271.9809583,976.9166667,70.41666667,3.416666667,174,38,215875,537166,38143,68372,713828,717718,35.495,43.82166667
2016,3,15,271.7552083,976.25,74.29166667,2.458333333,271.875,36.70833333,260830,465331,20756,45190,722646,728540,39.89208333,47.1825
2016,3,16,271.6144167,971.8333333,68.70833333,3.958333333,212.5416667,29.66666667,199191,423525,32507,148513,726924,717666,33.76083333,40.79333333
2016,3,17,271.1020833,976.8333333,72.5,3.125,119.7916667,48.75,251795,508877,35764,39578,715724,719569,39.8075,46.60958333
2016,3,18,271.6406667,975.9166667,75.04166667,2.791666667,251.7916667,27.83333333,244900,425168,17837,44214,719840,711067,41.98875,48.57166667
2016,3,19,273.8494167,973.875,79.70833333,2.291666667,143.4583333,54.16666667,199817,412075,17655,65811,631740,628420,35.98083333,42.52166667
2016,3,20,274.2725417,971.9166667,81.125,2.75,139.3333333,53.875,181358,410306,25126,46963,581942,582052,33.32791667,40.77375
2016,3,21,273.5672083,970.3333333,77.08333333,2.083333333,178,29.95833333,205216,391698,18503,102553,692832,690085,34.44041667,42.15208333
2016,3,22,273.58125,962.4166667,74.29166667,3.333333333,257.875,12.91666667,180625,451445,18843,142556,692382,689970,33.31291667,41.1775
2016,3,23,273.8705417,960.2083333,55.95833333,4.083333333,203.3333333,14.58333333,128564,494130,29143,257080,674238,674571,28.8525,37.00458333
2016,3,24,273.1404583,970.5,63.625,4.458333333,257,4.583333333,114024,618705,49788,131240,570241,584688,27.265,36.43166667
2016,3,25,273.68925,977.2916667,72.83333333,2.791666667,166.6666667,14.625,114681,523020,38605,153741,539076,542746,25.36125,36.73
2016,3,26,274.577625,976.7916667,77.875,3.541666667,214.25,27.04166667,106836,524669,29612,212143,567187,563519,18.94458333,30.02625
2016,3,27,274.2288261,972.173913,72.60869565,2.47826087,180.173913,23.39130435,85988,554122,35738,205362,520881,512276,12.44043478,22.80478261
2016,3,28,275.3072083,972.7083333,66.125,4.166666667,220.25,12.625,102583,523483,26561,229164,604984,595823,13.64541667,24.27333333
2016,3,29,276.6645833,973.0416667,61.20833333,4.375,232.7083333,7.916666667,129930,542979,40274,162508,665300,658096,29.46833333,38.56541667
2016,3,30,274.782,972.1666667,78.125,1.958333333,193.625,23.29166667,126693,532156,46711,156318,670040,659908,29.4925,37.85625
2016,3,31,276.2925417,964.6666667,68.58333333,5.041666667,180.2083333,32.375,114737,546004,34543,247981,672493,673118,22.20375,30.40416667
2016,4,1,272.79225,970.625,78.66666667,3.958333333,221.25,53.58333333,145413,625783,5017,246613,664777,646593,29.88916667,39.50583333
2016,4,2,273.947,970.2916667,67,2.375,225.0833333,28.29166667,204796,513361,25204,138633,720138,712457,33.115,33.87833333
2016,4,3,274.2677917,970.75,74.45833333,2.583333333,241.125,43.70833333,112950,470440,31716,240741,707907,715047,18.71041667,21.7875
2016,4,4,275.19725,966.375,84.04166667,1.875,150,42.5,133364,641019,7928,152455,675282,685753,27.08833333,35.17333333
2016,4,5,275.3401667,963.375,85.125,4.833333333,104.3333333,68.875,141590,524795,39967,86566,642950,644120,30.51833333,28.42625
2016,4,6,275.866625,969.9166667,70.66666667,3,244.25,16.83333333,145339,438522,52945,58486,581800,581441,37.97333333,35.54333333
2016,4,7,275.4770833,969.875,63.70833333,3.666666667,217.2916667,6.25,273006,375386,53303,102955,709959,701422,39.22625,31.1625
2016,4,8,272.8370417,968.6666667,69.54166667,3.416666667,174.2916667,39.75,275925,413239,54712,103401,724963,724022,41.3325,28.63166667
2016,4,9,273.8104167,967.2083333,57.83333333,5.583333333,264.5833333,11.25,270633,409488,44252,59618,623455,626972,39.77333333,24.88416667
2016,4,10,274.6615,966.6666667,75.20833333,3.166666667,227.25,19.58333333,301767,335051,39581,62039,670145,670457,50.42375,17.62791667
2016,4,11,275.947,967.1666667,73.54166667,3.375,198.125,22.58333333,372555,342019,6391,84105,650759,666007,58.86083333,26.28083333
2016,4,12,276.071,969.1666667,76.5,3.5,205.2916667,20.70833333,209993,315416,4499,163344,594753,600185,46.32,29.745
2016,4,13,277.247087,966.6956522,60.7826087,4.304347826,200.1304348,17.82608696,120797,369354,30895,190282,652313,653107,21.59304348,30.22
2016,4,14,276.5395833,971.7083333,60.79166667,4.333333333,220.0833333,15.83333333,115247,575857,42778,186848,671718,673738,24.09666667,31.77833333
2016,4,15,276.7479167,969.3333333,77.375,3.291666667,219.9583333,20.625,120683,580088,35528,140850,665696,665317,24.17,31.73583333
2016,4,16,277.6229167,967.2083333,71.25,4.875,234.2916667,14.58333333,94551,547358,22716,200990,592380,596012,17.64625,24.80625
2016,4,17,279.202375,969.5833333,59.45833333,4.75,196.7083333,18.91666667,103014,606714,32434,90755,551404,549515,18.31083333,27.24083333
2016,4,18,275.881,977.125,70.5,3.083333333,143.1666667,18.75,127963,502808,39257,116897,658122,653168,25.14791667,33.41625
2016,4,19,275.01875,977.4166667,60.75,3.166666667,178.125,14.16666667,115159,548099,15271,189437,667082,674063,20.34041667,27.74208333
2016,4,20,278.0395833,975.1666667,50.625,7.833333333,59.58333333,17.5,135800,596148,14838,94688,672241,677096,28.15208333,36.30458333
2016,4,21,275.3744167,977.75,81.83333333,3.708333333,135.2083333,45.70833333,138823,502579,29713,84379,673874,666122,29.90875,37.94458333
2016,4,22,275.342875,980.375,92.70833333,2,228.6666667,62,161125,504900,24676,22974,661467,656555,33.52958333,42.00375
2016,4,23,275.7187083,971.4166667,71.95833333,3.541666667,220,25.125,101970,439279,25286,84737,585192,576326,21.36625,28.85666667
2016,4,24,275.2225,969.8333333,71.375,4.125,226.25,19.16666667,95040,488208,51155,154789,543086,531326,10.69583333,19.51208333
2016,4,25,273.4107727,969.7727273,57.13636364,4.909090909,201.8636364,29.31818182,109412,589021,57680,81217,594350,591438,25.36863636,33.91318182
2016,4,26,274.51825,969.9583333,67.29166667,2.833333333,206.9166667,20.625,130981,487217,56052,65066,653363,647354,28.69625,36.34
2016,4,27,273.97625,970.6666667,70.29166667,4.166666667,71.04166667,66.75,145939,505851,41393,81406,652397,654067,31.26458333,38.71375
2016,4,28,272.7895417,971.75,72.83333333,3.708333333,89.70833333,67.41666667,152019,503829,36993,113893,654044,652843,30.49375,38.23666667
2016,4,29,274.7791667,975.8333333,70.125,2.958333333,188.9166667,25,138214,531188,21953,92060,651182,647970,30.73833333,37.98041667
2016,4,30,274.1175,974.9166667,77.29166667,3.333333333,190.4166667,60.20833333,102184,465985,47553,172686,579268,575194,23.61083333,31.18833333
2016,5,1,274.3841667,977.2916667,48.16666667,4.833333333,252.9166667,20,138448,520117,12565,279878,639130,641142,30.75916667,22.00125
2016,5,2,276.6754167,976.5,63,5,272.9166667,2.5,226650,566727,18047,105549,713474,712415,36.14916667,32.58375
2016,5,3,276.69875,978.7916667,65.79166667,2.791666667,188.3333333,6.666666667,86725,422501,33994,271375,645823,638886,10.24083333,33.30416667
2016,5,4,277.5341667,977.875,67.5,4,241.25,3.333333333,111983,647852,28496,239535,695540,696157,20.67083333,37.93833333
2016,5,5,276.7525,973.6666667,67.04166667,4,175,11.66666667,162678,631499,17869,93447,639322,645538,34.85583333,41.77125
2016,5,6,276.3466667,971.6666667,71.625,5,59.58333333,29.16666667,152015,420996,54219,31153,538847,536777,38.03916667,41.38291667
2016,5,7,276.1941667,967.5,77.41666667,3.166666667,97.91666667,47.5,287324,348964,52406,89544,716785,725168,40.13166667,27.43666667
2016,5,8,275.45625,965.2083333,85.04166667,3.791666667,66.66666667,55.41666667,236716,400990,55172,144866,704874,703512,39.53,15.24541667
2016,5,9,276.61625,964.5,89.70833333,6.208333333,49.16666667,73.125,340263,445913,44149,70134,779441,768642,45.23208333,32.17791667
2016,5,10,275.8934783,965,78.65217391,2.652173913,256.5217391,28.26086957,269837,381371,35270,88494,639143,640053,47.97869565,37.91043478
2016,5,11,276.5370833,962.6666667,77,4.833333333,259.1666667,14.16666667,215400,347824,9582,187666,588379,593187,48.77708333,35.81458333
2016,5,12,277.2654167,962.4166667,69.45833333,4.166666667,213.5833333,19.16666667,351197,406804,9123,95303,664685,674728,58.74041667,31.56083333
2016,5,13,277.0925,964.4166667,66.41666667,3.625,230.4166667,19.16666667,127128,329946,29324,170431,647339,645068,17.96666667,27.16833333
2016,5,14,277.8475,969,66.20833333,3.291666667,208.75,21.875,101823,548396,32873,155473,575883,571298,10.27708333,19.88833333
2016,5,15,279.1625,974.7083333,68.08333333,2.583333333,209.5833333,20.83333333,97361,542624,44236,114065,527291,516311,9.79,20.75125
2016,5,16,278.6008333,977.9583333,62.875,2.708333333,160,15.83333333,120529,503729,52645,85777,592474,588017,22.58791667,32.30041667
2016,5,17,277.5675,976.875,67.625,2.791666667,208.5,17.5,152545,470398,45229,51072,625487,626317,30.97416667,39.36708333
2016,5,18,278.44875,973.0416667,76.91666667,4.583333333,232.5,19.16666667,157974,424096,52095,84116,638248,643597,30.27583333,38.56416667
2016,5,19,278.8258333,973.75,71.08333333,3.166666667,159.1666667,23.95833333,157513,457089,60015,118547,644534,640996,30.24291667,38.625
2016,5,20,279.1845833,978.4166667,72.375,3.083333333,223,30.41666667,145928,496081,62038,59434,639225,642027,30.10625,37.91416667
2016,5,21,279.7104167,976.4583333,76.70833333,4.791666667,225,11.66666667,108630,450604,56817,158206,577323,576519,19.02958333,27.6475
2016,5,22,278.4354167,972.25,76.83333333,3.083333333,195.2083333,31.66666667,98778,523018,46221,186984,527760,530409,8.681666667,19.42083333
2016,5,23,277.2008333,977.8333333,53.08333333,4.875,242.0833333,21.66666667,152890,546074,48087,71464,631652,626679,29.66458333,38.94625
2016,5,24,277.84625,973.4583333,68.95833333,2.916666667,237.5,19.16666667,154236,429761,46892,118532,642191,640352,30.68083333,38.9075
2016,5,25,279.7266667,969.5416667,69.95833333,1.916666667,195.4166667,17.5,177000,461526,37677,67359,641147,649784,33.24833333,41.48125
2016,5,26,279.90875,970.4583333,74,4.666666667,64.58333333,22.5,160052,403297,45848,55803,634541,646820,34.88291667,42.2625
2016,5,27,280.2533333,971.25,73.66666667,2.708333333,198.3333333,15,155443,400324,52316,68610,642607,646022,34.355,42.13708333
2016,5,28,280.2129167,969.8333333,78.95833333,2.125,182.8333333,44.16666667,106071,410108,35429,148052,578484,577730,22.54791667,30.51458333
2016,5,29,280.9066667,968.9166667,59.16666667,5.666666667,226.7916667,23.33333333,101039,453718,37410,187670,530256,523746,11.94541667,21.63833333
2016,5,30,279.61125,972.75,64.75,2.875,173.3333333,28.33333333,141336,527130,50865,83069,627916,626561,33.94583333,41.39125
2016,5,31,278.6070833,975.0833333,64.5,3.041666667,188.3333333,21.45833333,155811,416522,57637,101935,639948,637533,36.02,42.84541667
2016,6,1,279.17,974.9166667,60.5,3.125,200.8333333,17.5,113274,430463,10171,320581,546959,565593,15.12875,42.91583333
2016,6,2,279.5004167,972.7916667,67.41666667,2.75,211.25,18.33333333,124118,606243,15823,218012,636742,644200,26.24416667,44.98625
2016,6,3,280.6541667,969.8333333,69.70833333,3.5,229.1666667,10,95618,461959,37525,207076,606528,596113,12.52291667,45.00416667
2016,6,4,281.0691667,970,60.58333333,2.25,190,12.5,135577,571530,46957,139932,687300,680382,26.82333333,44.16916667
2016,6,5,282.5758333,973.6666667,66.54166667,4.083333333,247.5,15.83333333,145322,556143,16886,115497,634712,645647,34.52583333,45.33125
2016,6,6,282.2958333,975.375,72.58333333,3.083333333,220.8333333,9.166666667,216501,442922,55374,47925,650289,646794,42.42208333,48.57708333
2016,6,7,283.6833333,978.5833333,65.875,2.75,226.25,14.16666667,289098,380205,47744,81304,727142,730766,40.09416667,49.69583333
2016,6,8,283.6533333,971.875,73.45833333,2.333333333,201.6666667,3.5,144094,398127,57060,166615,629897,622653,37.32583333,47.10375
2016,6,9,284.14625,957.0416667,86.125,1.333333333,215.5,6.166666667,369320,463882,43559,49822,781135,787569,46.19166667,46.13416667
2016,6,10,283.8870833,957.375,83.20833333,1.75,154.25,25.66666667,329146,355350,34876,65278,662540,668357,50.17166667,44.955
2016,6,11,282.3441667,958.7083333,90.33333333,3.875,84.625,52,184305,344977,28171,151629,556890,542826,42.76916667,43.44541667
2016,6,12,282.1917391,958.2608696,83.08695652,1.782608696,193.173913,28.86956522,347210,414237,18745,29609,590166,594698,61.49478261,42.07304348
2016,6,13,282.99,957,90.95833333,2.708333333,101.9583333,27.33333333,158755,259041,58849,198704,673270,687970,34.33125,42.0525
2016,6,14,283.59875,953.375,84.25,2.291666667,118.3333333,15.16666667,148132,543045,59500,200997,694388,696833,35.61541667,42.49125
2016,6,15,281.96475,950.3333333,89.75,3.083333333,93.875,32.66666667,137367,526937,45488,212333,682209,683084,30.3825,38.25875
2016,6,16,281.2383333,950.1666667,88.83333333,3.583333333,197,30.5,138418,534878,39769,172257,663005,649112,34.83125,42.86916667
2016,6,17,280.5408333,959.125,88.95833333,3.541666667,147.625,2.166666667,174638,486673,52201,86004,638733,644619,42.17375,49.16416667
2016,6,18,278.7175,967.8333333,93.08333333,2.291666667,124.125,58.66666667,139827,426313,57112,108715,576334,582900,33.48708333,41.36
2016,6,19,279.9954167,970.5,84.70833333,1.833333333,166.125,2,123812,417983,62014,125137,537383,537680,28.92083333,38.09375
2016,6,20,281.57625,970.2916667,86.91666667,2,202.2916667,1,184474,458317,62099,69300,655323,649343,39.54666667,46.67083333
2016,6,21,283.8679167,970.5416667,75.625,3.75,212,2.333333333,210194,412122,62082,80486,679149,677667,40.22458333,47.50958333
2016,6,22,284.9683333,969,77.04166667,3.208333333,177.5416667,0,189094,421246,62610,146452,692787,687097,36.74125,44.09541667
2016,6,23,284.9733333,963.7083333,82.08333333,3.333333333,211.4583333,0,197495,478155,62035,115954,687976,681791,37.30416667,44.71416667
2016,6,24,284.5525,970.0416667,77.16666667,3.666666667,195.75,0.833333333,183344,460792,58149,96862,644965,648283,36.215,43.51916667
2016,6,25,284.8741667,973.4583333,69.625,2.625,171.6666667,10.83333333,144121,433021,57308,157076,598918,616445,33.20708333,40.45041667
2016,6,26,283.7479167,975.375,67.54166667,2.666666667,177.9166667,21.66666667,117293,466350,55528,181891,563296,559477,23.715,32.09666667
2016,6,27,283.6475,978.1666667,69.625,3.416666667,227.9166667,22.29166667,200316,515769,55834,112032,674368,679713,36.30625,43.76666667
2016,6,28,284.61125,976.0416667,71.95833333,3.708333333,195.8333333,12.5,263896,446416,35688,78743,694367,710734,41.45625,48.2475
2016,6,29,285.1683333,973.2916667,67.33333333,3.458333333,215,17.5,290195,410677,49362,77780,704704,710176,43.66833333,50.36208333
2016,6,30,285.1408333,973.6666667,72.75,2.5,107.9166667,17.5,297419,386743,55165,60389,708970,714640,43.6375,50.46375
2016,7,1,285.3566667,974.9166667,74.375,2.375,199.6666667,10.83333333,125619,376125,6367,312903,677069,693232,27.86291667,47.97333333
2016,7,2,284.5966667,975.75,68.375,2.958333333,200,12.5,108641,593817,18704,304186,594545,593918,15.52666667,43.48166667
2016,7,3,284.4608333,977.8333333,72.33333333,2.791666667,189.5416667,45.20833333,141272,558817,20204,229816,725291,734537,24.28833333,39.90458333
2016,7,4,284.8754167,975.625,68.875,2.666666667,181.9583333,7.5,122401,609931,53830,182737,680686,673842,21.86041667,46.77458333
2016,7,5,286.2825,974.4583333,64.70833333,2.625,188.3333333,13.33333333,105765,611731,17392,146743,569858,575568,19.45833333,46.87541667
2016,7,6,287.1241667,975.3333333,61.33333333,3.75,243.3333333,11.66666667,258528,460951,59539,59937,666286,674127,43.87083333,47.02791667
2016,7,7,286.6525,975.75,76.04166667,3.541666667,188.75,12.5,312368,383952,24398,56000,726732,719655,41.455,48.26375
2016,7,8,287.50125,976.2916667,68.5,2.833333333,160.4166667,19.16666667,126796,355493,57323,168245,579947,573086,31.3175,47.19666667
2016,7,9,287.1817391,974.6086957,61.08695652,3.086956522,239.5652174,9.565217391,348965,486344,43170,66287,753469,745490,46.74695652,44.78652174
2016,7,10,288.3604167,972.6666667,64.58333333,4.333333333,240.4166667,0.833333333,344569,345826,37717,28781,648831,651623,52.60666667,43.385
