year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,1,1,275.9555833,1010,69.75,1,216.4166667,0,10284,6178,102162,101917,3845,25690,25149,52005,170328,1014,1775,27443,4852,89002,25200,87725,592887,573522,46.7025,62.14875
2015,1,2,265.437625,971.9166667,64.45833333,1.083333333,251.25,0,8879,0,81787,28397,4574,35758,29777,85288,163434,1017,1411,29999,4277,256177,28491,257496,634143,626961,16.11416667,66.65958333
2015,1,3,267.6967917,965.4166667,66.75,1.75,255.9583333,2.5,10094,0,78862,30464,5192,31621,31571,91547,163193,1795,1522,26809,4694,210754,26617,210158,586539,577092,24.315,62.9225
2015,1,4,267.8596667,961.75,71.66666667,1.291666667,208.5,0,9140,0,79289,51320,8207,13115,34384,75801,162921,1928,1321,56968,3661,185036,54610,185227,626880,625449,28.84625,55.96333333
2015,1,5,260.1771765,943.8235294,79.70588235,0.882352941,228.2352941,0,5760,104,72918,40633,5130,19097,18632,41120,62811,639,1177,17770,2418,117220,17404,117630,355590,359819,38.66882353,71.19411765
2015,1,6,266.6924167,954.375,81.125,0.833333333,203.7916667,17.91666667,12354,21235,103639,153182,7588,5254,18889,72602,111498,1978,1519,53689,5377,56674,54084,57083,628525,643553,53.57083333,65.87708333
2015,1,7,268.7505,974.5416667,84.625,1.166666667,245.75,43.45833333,11384,21288,124563,182185,8486,3263,16694,47746,137648,1992,1220,53987,5009,132578,53216,132964,749561,740002,56.98583333,75.97416667
2015,1,8,269.1259583,993.2083333,75.875,1.708333333,237.75,5.916666667,11895,12544,102481,157887,7215,9307,15295,36024,155054,1936,1549,54799,5401,80852,53961,81735,626914,604712,51.42833333,75.73833333
2015,1,9,270.0318333,997.0416667,62.33333333,1.708333333,263,0,11100,20088,132408,172639,8031,3920,14042,46673,157752,1921,1584,39022,5712,99550,37037,99518,696455,704779,55.44833333,73.7775
2015,1,10,275.5168333,988.9166667,39.20833333,5.166666667,269.4166667,0,12892,19921,124812,166249,9527,3807,11034,58691,138033,1993,1638,43416,5721,53128,41499,53004,644230,646879,55.01916667,65.6975
2015,1,11,274.5381667,984.875,43.125,5.791666667,202.5833333,1.75,12242,0,89005,49011,4834,38813,14702,21600,115972,1913,1487,15072,6062,226855,16923,226035,530689,526438,30.18291667,56.9975
2015,1,12,271.34375,989.2916667,79.375,1.833333333,211.0833333,46.5,10905,21528,211008,166996,9458,5457,18735,73940,125601,2136,1588,21257,5277,28580,21791,28448,725670,725037,62.59875,69.05583333
2015,1,13,272.9604167,982.3333333,57.125,4.416666667,245.8333333,25.5,12068,19596,141346,153609,7485,12564,21421,60456,163306,1878,1618,21237,6177,147010,22291,147397,749490,743201,54.955,67.33166667
2015,1,14,274.2895833,981.4166667,52.70833333,4.583333333,252.875,3,12115,19809,143864,160896,7629,8962,22789,74189,163277,1940,1697,17540,6158,136050,19061,135358,748853,742683,59.49583333,72.26541667
2015,1,15,273.9165833,974.9166667,53.08333333,4.291666667,258.375,7.291666667,11161,18478,96081,135809,7744,17804,23187,45062,163175,1762,1686,13960,5990,220833,15534,220941,755079,741523,46.03333333,58.28791667
2015,1,16,272.700875,970.0833333,51.20833333,8.125,255,25.33333333,11303,16602,107311,127559,7848,22431,26293,47499,163335,1977,1708,16198,6022,232482,15644,228242,749559,742174,51.14,63.89541667
2015,1,17,269.5895833,978.0416667,48.83333333,3.625,245.25,0,11331,19231,106780,126407,6652,17017,25101,55715,163358,1839,1724,23809,6055,148998,21797,149410,676563,671689,45.08583333,57.02708333
2015,1,18,268.3375,972.6666667,57,2.958333333,210.5416667,60.33333333,11464,18453,108488,116441,6128,23680,24766,53668,163410,1854,1676,5920,6065,136399,5715,138724,643505,642151,41.29333333,55.07375
2015,1,19,266.4145909,961.8181818,80.5,2.590909091,204.3181818,79,10738,18162,114709,146109,6626,16164,23838,51142,144507,1735,1489,16406,5492,153672,14863,156473,689697,687273,48.85454545,62.23727273
2015,1,20,266.4854167,967.4166667,62.04166667,2.875,277,51.08333333,12124,20712,174146,178926,7317,6397,27236,93248,140193,1992,1745,11216,6117,97517,11125,98114,786568,787865,58.62958333,71.99666667
2015,1,21,267.591625,966.4166667,64.04166667,6.875,256.5833333,39.625,12328,20523,128675,170540,7558,13900,27140,63251,142614,2046,1762,14482,5625,191994,16406,191460,791046,790416,49.61458333,63.90875
2015,1,22,269.0700417,969.1666667,55.41666667,6.541666667,273.7083333,45.25,12324,19037,122380,164708,7566,18138,26001,48337,160949,1985,1706,18933,5201,228343,19079,227561,783860,784293,48.97833333,61.84083333
2015,1,23,269.8487083,975.7083333,43.66666667,4.208333333,289.75,0,12624,17886,118043,166377,7776,16036,25989,49326,163292,2049,1686,28967,5191,201924,26688,202120,779975,773212,51.79708333,64.51166667
2015,1,24,269.6520417,979.375,44.875,6.375,261.5833333,0,11777,12210,90805,132741,6467,17986,24619,46511,163209,1282,1761,31878,5031,196665,28067,196101,687118,689573,45.10791667,55.68083333
2015,1,25,272.4210833,979.3333333,33.83333333,5.833333333,228,0,10204,10177,84824,89198,5892,31306,23694,37254,163230,537,1684,33628,5199,232070,30331,232175,643410,632418,39.03583333,51.18166667
2015,1,26,268.70825,982.7916667,51.33333333,1.875,187.75,6.916666667,10602,19013,124010,150304,7098,14274,25619,73518,163333,1166,1690,32398,5238,153394,29469,153419,761218,754108,55.88583333,68.25833333
2015,1,27,270.0603043,979.3478261,57.08695652,4.130434783,238.0434783,2.52173913,10138,17974,105897,154951,7160,10885,22368,51072,156270,975,1621,27425,4713,182540,26836,181973,726089,723405,52.85826087,64.73521739
2015,1,28,269.6135652,976.5652174,59,2.782608696,182.6086957,1,10432,10490,115976,151077,7295,12507,21349,58397,156151,998,1681,26409,4644,165192,24633,164460,729046,720805,55.26217391,67.6326087
2015,1,29,272.3196667,968.4583333,57.375,9.958333333,259.9583333,8.375,11170,89,87466,106155,7696,17361,24336,49732,163187,991,1765,15805,4761,320257,17371,317227,765657,753812,42.46708333,54.85833333
2015,1,30,277.1310833,953.625,63.04166667,24.04166667,279.75,1.333333333,10377,0,81375,38883,6990,23857,29155,83223,163251,1030,1724,8483,4454,340845,9264,341765,743547,743612,32.73083333,45.24083333
2015,1,31,272.6854167,953.125,60.04166667,10.95833333,265.5833333,1.833333333,8885,0,63192,27251,4530,23253,29388,88786,163345,975,1481,17892,4269,310161,18897,310093,659012,664710,16.96958333,29.91166667
2015,2,1,258.1622308,931.0769231,50.46153846,8.384615385,260.3076923,0,5484,3713,66195,64257,3132,10193,12971,42973,85173,516,908,5683,2466,29613,5048,30000,318636,318609,46.05,31.52692308
2015,2,2,268.822,967.7083333,60.20833333,7.833333333,265.375,54.16666667,11186,0,107461,100123,6224,10010,31923,106257,163440,1713,1635,10454,3833,211861,10000,211869,761416,762607,46.48916667,59.88416667
2015,2,3,270.849125,958.25,57.875,7.625,270.9583333,20.58333333,11057,0,112869,68704,6454,11219,35718,128316,163249,1919,1619,29681,4987,155973,28534,156809,688213,680972,41.89333333,54.79333333
2015,2,4,267.1770833,957.6666667,48.41666667,8.083333333,281.0416667,50.91666667,8738,0,82633,42314,5968,13153,33756,64931,162935,1359,1372,55631,3985,127138,50590,127466,549104,547302,36.40458333,51.98083333
2015,2,5,267.0577917,964.5,35.625,8.541666667,297.125,6,8917,0,109735,61270,6543,20305,27520,51153,91927,1727,1627,47619,3517,155461,45061,155414,542136,545339,38.27333333,54.98875
2015,2,6,266.0024583,967.9166667,44.29166667,5.916666667,253.1666667,4.083333333,12132,22063,102778,165931,8087,1104,19352,78168,114226,1963,1584,58725,5612,54891,56946,54854,671641,675913,54.00833333,58.76041667
2015,2,7,264.80625,975.75,60.41666667,1.416666667,171.3333333,22.91666667,11199,22048,161333,177002,8445,3301,16300,60781,138003,1987,1323,51472,5005,83471,51743,84086,735463,727926,61.47708333,63.50958333
2015,2,8,266.5915,978.4166667,58,3.25,276.875,0,11759,9469,89822,113331,6786,25400,14493,32464,155169,1873,1502,55929,5261,111730,56880,111741,580270,569399,43.59583333,50.99208333
2015,2,9,267.077125,982.375,66.79166667,4.458333333,197.3333333,48.83333333,11338,20823,124663,171624,8573,3802,14015,41148,157714,1932,1640,40473,6001,96562,39760,96725,692455,696327,56.0475,63.61875
2015,2,10,269.3583333,981.8333333,71.91666667,2.416666667,55.20833333,83.16666667,12924,19769,119533,159727,9411,5835,11778,48961,136879,2062,1663,40047,6091,62531,39190,61960,640623,645354,55.14,70.81083333
2015,2,11,269.7832083,979.2916667,83.70833333,2.666666667,200.375,67.75,13132,0,111829,108781,6333,12765,15262,44845,116036,1764,1412,6366,6173,201629,6979,202341,599035,613603,43.61375,74.09708333
2015,2,12,269.61875,978.125,87.95833333,1.208333333,258.7916667,73,10698,21705,223273,171766,9600,6259,17845,61526,125863,2138,1666,16624,5315,45365,17436,46047,726894,722516,63.53833333,75.07708333
2015,2,13,272.29375,977.7083333,65.04166667,5.625,257.375,3.833333333,10259,19503,112499,159941,8568,12039,29002,91458,162638,1997,1713,25851,4902,165203,24671,165038,763675,745378,49.01125,61.52125
2015,2,14,273.6854167,972.9166667,60.58333333,9.541666667,271.5,36.25,9542,97,78496,55041,6714,35954,28777,73450,163402,1912,1690,9759,4857,281608,11548,279945,666559,666392,37.29833333,48.94416667
2015,2,15,275.413625,967.7083333,58.54166667,8.125,261.3333333,28,9224,0,79835,46939,5251,36970,29967,75439,163404,1879,1496,12724,4615,235293,12950,235159,617112,612086,27.75625,41.57125
2015,2,16,273.6910417,973.625,64.125,5.583333333,209.6666667,42.25,10598,11125,117930,102688,7973,11411,31136,98206,163424,1992,1610,14270,4830,172508,18006,171939,726543,718997,49.4325,63.6275
2015,2,17,271.5347917,980,65.70833333,3.958333333,83.95833333,80.41666667,10735,9691,89266,81135,8382,38160,29971,82598,163471,2037,1716,13907,4592,293108,14745,291654,726330,746941,38.20208333,51.37375
2015,2,18,271.5764583,987.0833333,62.875,5.416666667,61.45833333,23,11449,12170,114547,107217,8418,16795,29802,103865,163486,2082,1561,28198,5269,188428,27108,189314,760810,746344,44.64083333,58.07916667
2015,2,19,270.9241667,988.4583333,66.70833333,5.125,31.58333333,52.08333333,11651,12490,142394,126085,8878,8329,31003,130022,163499,2079,1691,35059,5258,75744,33094,75811,755104,732766,54.28958333,68.31791667
2015,2,20,271.8702917,981.25,67.04166667,3.833333333,113.5833333,20.58333333,11159,13419,122957,128223,8767,4235,31670,124282,163485,1971,1731,23581,4705,108029,22158,107880,740803,730876,50.0025,63.21916667
2015,2,21,271.5,965.25,58.16666667,7.791666667,230.0416667,30.33333333,10458,115,84214,45255,6498,27961,28795,101330,163456,1890,1682,20500,4654,239811,18504,238940,659831,658087,33.31333333,44.80416667
2015,2,22,272.93125,968.4166667,42.91666667,9.833333333,226.75,1.083333333,9226,0,77469,28521,5062,43328,27520,88653,163447,1899,1536,34588,4232,256841,32000,255799,606644,609005,15.83333333,30.11666667
2015,2,23,275.00625,969.7916667,56.75,10.41666667,264.125,22.08333333,10954,0,81517,34576,7493,26393,30767,96750,163403,1948,1541,13710,4846,316719,17121,315271,719203,725505,28.61291667,43.295
2015,2,24,272.5020833,977.6666667,42.75,8.833333333,220.2916667,4.416666667,10350,0,88476,32903,7254,22349,30843,107903,163420,1972,1648,34214,5247,310182,31022,309848,741246,743325,25.65833333,40.57958333
2015,2,25,274.624125,962.0416667,41.375,6,305.9583333,34.41666667,10800,0,88712,43817,7273,12048,30389,106317,163328,1837,1715,33048,5242,288171,29355,287578,745119,738703,32.765,46.94583333
2015,2,26,277.5529167,949.5833333,42.75,4.708333333,327.25,34.16666667,11217,0,94477,50839,7700,9277,30776,113050,163385,1593,1772,26257,4619,248059,28557,248568,729030,723511,39.03666667,52.61666667
2015,2,27,273.4922917,974.0416667,45.75,4.416666667,308.9166667,25.75,11415,0,89503,51347,7443,18178,32266,110134,163371,1020,1798,37809,4676,246880,32987,247417,721183,705439,37.88916667,51.57375
2015,2,28,272.275,959.375,50,1.541666667,201.75,20.41666667,10703,0,84301,46185,5645,22618,31743,103778,163342,1689,1768,29005,4678,189655,27188,188321,633548,625598,33.53666667,45.24125
2015,3,1,277.1264167,977.9583333,50.58333333,3.708333333,216.5833333,10.75,10817,7246,117178,137948,6315,9624,23914,59402,163262,980,1718,27496,5219,83288,24510,81554,610342,635372,51.5975,37.55833333
2015,3,2,278.2810833,978.4166667,55.66666667,1.541666667,258.125,27.66666667,11206,0,106361,113353,7156,18177,33546,89156,154200,2061,1725,12433,4408,262099,13093,261529,783011,778455,42.08041667,54.87333333
2015,3,3,276.1291667,980.125,64.08333333,1.083333333,184.2916667,30.91666667,9439,0,131031,98859,7090,6184,37368,144334,162225,1917,1535,30736,5120,55896,31604,55539,697365,683447,52.38291667,63.73833333
2015,3,4,275.9692917,982.8333333,52.45833333,4.208333333,214.4166667,33.125,8804,0,94281,38617,5741,20753,31368,55432,161400,970,1334,41299,3840,105498,36090,105300,499781,496233,34.27333333,45.87083333
2015,3,5,273.40125,986.6666667,26.04166667,3.5,222.0833333,0,8089,0,120261,57045,5582,15542,28666,59667,92275,1811,1544,20692,3341,124503,26715,126042,529164,524758,37.03083333,39.59375
2015,3,6,271.671625,987.625,43.70833333,1.958333333,124.0416667,0,12118,22152,109893,165130,8150,2749,18696,70897,114466,1931,1567,57867,6038,86821,57534,86969,680923,682072,53.15416667,58.76708333
2015,3,7,274.3871667,984.7083333,52.375,1.25,88.91666667,0,10567,21441,121289,166208,9327,6566,17142,43784,137744,1936,1586,57141,5029,167161,57920,166111,730294,735626,57.65208333,55.01791667
2015,3,8,271.8200833,982,66.375,1.166666667,112.0416667,15.25,11609,18033,137772,163523,7761,2809,15140,46739,154374,1914,1405,38420,4327,101091,45384,99990,693497,700765,58.76,49.29375
2015,3,9,273.7061667,981.125,63.16666667,1,122.6666667,2.75,10422,19303,114925,157158,8712,5942,14293,35667,158351,1996,1662,37534,6186,128147,39179,128367,679190,676017,52.66083333,56.20416667
2015,3,10,273.436,981.8333333,57.20833333,1,142.5416667,0,13015,17974,113803,144722,7302,6011,11602,41956,131199,1964,1620,15771,6006,58082,20888,57969,568368,574249,48.25875,62.26583333
2015,3,11,273.4615417,972.6666667,56.16666667,1.166666667,187.7916667,3,12909,3431,114985,137436,8470,19850,17145,43523,115895,1198,1432,10524,6290,192926,10284,193371,663718,656621,46.18,57.66875
2015,3,12,274.932,976.625,46.91666667,1.083333333,215,0.666666667,9659,20744,177242,170301,9618,9154,15372,30086,138717,2053,1634,24048,5057,98865,22950,98194,721349,715562,59.2625,56.57791667
2015,3,13,271.622875,978.4583333,69.66666667,1.125,122.5,28.75,12299,0,91939,78858,7173,10246,36109,98048,163096,1936,1613,38437,3555,163151,38684,163157,668769,674321,40.20875,51.31333333
2015,3,14,270.0501667,977.625,61.875,1.666666667,258,38.20833333,11546,0,86892,58799,6258,12745,33337,75095,154697,1949,1529,42445,3639,160199,42218,160411,613004,617901,38.9675,49.09958333
2015,3,15,268.69475,974.875,57,1.375,257.5833333,39.33333333,11175,0,97944,73034,6118,14801,32076,75633,157182,1944,1493,42661,3550,86073,43337,87112,578691,577166,39.50833333,51.38875
2015,3,16,268.3048333,976.4166667,67.79166667,1.208333333,176,21.54166667,11056,5245,133929,127579,6941,7992,32849,121563,162370,1918,1515,45866,3513,46031,46470,46127,689171,691196,52.12166667,65.04375
2015,3,17,267.66575,977.0833333,69.58333333,2.333333333,150.7916667,8.166666667,10663,6627,103752,132010,7371,7907,30680,107834,163200,1842,1541,17492,3202,130543,24297,131720,703627,708898,44.57375,55.91166667
2015,3,18,269.90925,975.125,89.83333333,3.541666667,41.79166667,86.5,10691,5500,104117,113991,7269,9068,28686,116465,163262,1912,1532,8050,3746,147661,12026,147278,700523,713809,44.83416667,56.36583333
2015,3,19,271.2724583,972.75,91.25,6.625,52.45833333,88.16666667,10358,0,91740,75544,7504,10503,28111,61214,163244,1845,1518,11389,3043,225204,14085,224718,649583,665172,37.04416667,49.44875
2015,3,20,271.598125,955.0416667,91.95833333,7.333333333,51.45833333,84.58333333,10634,0,89051,63559,7276,19583,28192,71446,163229,1851,1531,8900,3277,271219,14077,271209,657649,687337,37.63375,49.41333333
2015,3,21,272.1791667,963.5416667,92.54166667,2.125,53.33333333,86.58333333,10837,0,97350,59647,6539,11158,29137,89148,163253,1851,1456,10047,3322,176241,11821,175943,621875,629202,41.41208333,51.96791667
2015,3,22,270.912625,966.875,93.5,1.583333333,64.04166667,87.58333333,10489,0,91436,36485,6002,25012,28013,59793,163245,1397,1422,13116,3245,177251,14206,177235,583791,585001,38.77791667,50.86833333
2015,3,23,270.9855833,966.5,92.66666667,2.416666667,82.20833333,88.16666667,10485,15618,121308,102049,7293,6051,29749,104142,163216,977,1490,11409,3415,127048,13223,126811,705367,707119,51.27916667,63.28041667
2015,3,24,271.5885,960.9166667,90.95833333,2.291666667,52.29166667,88.16666667,10724,12006,102039,102936,7815,12346,27861,79073,163260,994,1565,12669,3456,207611,13857,208319,718792,722836,44.53291667,55.6475
2015,3,25,268.4866667,964.25,69.33333333,5.666666667,323.0416667,46.625,10865,0,89527,71860,7925,25628,28052,56455,163210,1046,1551,36029,4046,288852,34232,272769,723866,715181,40.90208333,52.23333333
2015,3,26,271.2149167,971.4583333,56.29166667,4.083333333,239.75,32.66666667,10271,0,95880,81350,8359,8661,27090,62881,162402,1722,1516,23689,3867,242279,27412,233864,725244,695642,43.35583333,54.3125
2015,3,27,277.23025,977.875,42.54166667,3.625,319.125,1.333333333,10710,0,97435,82908,8577,9843,30645,67292,163123,1898,1558,46034,3293,222705,44540,223434,694860,684713,44.1775,55.54583333
2015,3,28,278.9869167,980.7916667,38.83333333,2,165.0416667,0,11134,0,87955,49557,6649,27328,29936,55538,163118,1857,1519,53289,3396,164510,51718,164470,598216,596928,41.99875,53.5575
2015,3,29,276.920087,970.5652174,50.13043478,1,183.1304348,0,9522,0,78776,28455,5226,50346,28457,47815,156002,1762,1375,42439,2857,165125,41144,164901,525265,519755,29.46782609,43.84826087
2015,3,30,281.131375,969.0833333,41.04166667,3.041666667,222.4166667,1.5,10494,0,89754,60989,7780,18165,30866,66787,162980,1870,1463,50537,3207,191010,49195,191107,633540,633755,40.40958333,53.37833333
2015,3,31,279.9151667,981.0833333,39.45833333,1.25,194.0833333,0,10477,0,82542,69811,8613,13046,33090,78464,162913,1938,1495,56195,3597,145568,54438,145600,641303,636816,41.84916667,53.51458333
2015,4,1,276.6127917,982.4166667,47.45833333,1.666666667,202.0833333,3,11124,6291,107292,126450,6136,17747,23268,50461,163211,941,1743,27910,5601,94090,25253,94464,588501,603113,44.09791667,41.8875
2015,4,2,274.25025,981.7083333,55.54166667,1.083333333,212.6666667,0,10937,0,112781,111664,7146,16494,33172,89083,139673,2054,1654,22329,4531,297562,23425,296765,799206,796018,38.16916667,49.97208333
2015,4,3,275.5494583,975.9166667,50.29166667,1.416666667,176.5833333,30.83333333,10172,0,89901,54425,6910,22961,37510,117480,148876,1981,1472,33255,4949,235572,29427,234481,695953,692229,33.32583333,51.24541667
2015,4,4,274.3492917,971.2916667,67.29166667,1.333333333,132.2916667,33.20833333,7757,0,78362,34986,5922,18383,29448,56780,163093,886,1283,41689,3807,171170,42253,171088,529289,524292,23.71375,38.28083333
2015,4,5,273.1945217,967.9130435,66.91304348,2.347826087,158.1304348,7.956521739,8271,0,107608,75688,7525,6828,29602,54794,88644,1752,1557,16971,3105,196627,22238,194997,602684,617786,42.72173913,37.18391304
2015,4,6,273.243,976.5,69.375,2.541666667,74.04166667,47.04166667,11636,22016,109336,154663,7972,2834,17897,63657,114845,1855,1577,61564,6394,97531,59933,96748,674134,666609,54.05041667,50.34208333
2015,4,7,271.2945833,982.9583333,69.95833333,3.666666667,61.08333333,72.41666667,11298,21621,116997,160944,7422,9501,16306,41598,137502,1936,1567,54828,5124,102996,55546,102996,672516,662022,54.12,56.02375
2015,4,8,271.4232917,985.875,59.41666667,3.916666667,81.625,10.25,11785,21269,151398,177321,7691,35,15316,58591,153835,1936,1544,51532,5382,49739,51327,50563,701144,708832,59.10625,51.07291667
2015,4,9,270.4820417,983.7916667,70.70833333,2.458333333,58.75,60.29166667,11065,17396,112874,146205,8647,4443,14153,35272,158614,2012,1664,33484,6398,118938,34896,119370,671986,655757,52.70416667,60.43958333
2015,4,10,271.71825,981.4583333,67.54166667,1.333333333,100,23.5,12387,1698,94385,57918,7208,36710,11440,20204,112648,1888,1552,12075,5899,202801,14199,201479,524736,534626,35.78583333,64.51458333
2015,4,11,270.88975,981.4166667,75.25,0.875,166.625,61,12924,10415,123338,155117,8696,8755,17711,53240,115996,1201,1519,14371,6186,110320,13368,109922,657145,658704,48.17916667,57.77083333
2015,4,12,273.02025,983.7916667,70.58333333,2.666666667,53.33333333,27.79166667,10612,21469,197881,174289,9206,3802,16721,57196,140073,2073,1709,21497,5211,46958,19713,47452,715383,707190,61.58916667,45.29791667
2015,4,13,272.9887083,985.25,58.41666667,2.083333333,55.75,33.45833333,9342,0,96197,75501,7569,21047,28842,46909,163039,889,1422,48039,3663,195658,48581,194858,636368,631456,45.46333333,57.02625
2015,4,14,273.6447917,982.9583333,57.16666667,1.916666667,55.33333333,17.70833333,9136,0,88805,100439,7632,9924,28581,49149,163042,878,1462,25932,3843,209099,31887,209264,643450,647552,41.34291667,52.59041667
2015,4,15,274.208,975.75,64.91666667,2.75,64.33333333,44.375,9274,13566,113869,105611,7759,6605,29059,65847,163065,868,1496,15401,3930,126622,18116,127524,647717,655778,47.1825,58.26625
2015,4,16,275.7246522,971.0869565,66.86956522,1.869565217,246.6521739,43.73913043,9168,19826,109740,103810,8448,2368,23769,55962,155911,922,1618,21110,3850,98985,22704,99767,621979,614516,48.24652174,59.07826087
2015,4,17,278.5992083,973.4583333,52.70833333,2.333333333,210.7083333,4.083333333,9182,21279,128052,111668,9216,5352,22416,65097,162932,975,1812,35641,3845,52942,34500,53740,646373,643183,54.00916667,65.005
2015,4,18,276.2369583,971.7083333,62.16666667,1.583333333,124.9166667,39.20833333,8802,12003,104013,85248,7549,15128,21838,48675,151899,973,1738,40259,3656,92424,41243,91294,575128,574138,45.77208333,56.39083333
2015,4,19,276.5425,971.4166667,43.83333333,2.25,248.625,7.75,8713,1338,102743,77825,6661,16453,21547,50946,155553,957,1651,47012,3386,80331,44179,80652,533487,528429,38.6625,51.45541667
2015,4,20,273.7143478,976,58.95652174,1.782608696,142.826087,19.82608696,9162,11860,106933,117182,7952,3033,21375,59563,153590,903,1466,51204,3231,53242,45436,52770,600041,599238,52.52043478,63.85304348
2015,4,21,273.8415833,970.0416667,69.91666667,2.458333333,52.75,27.08333333,9528,11000,93023,107146,8558,14076,20694,51481,145331,942,1487,41540,3999,174072,40557,174021,643736,641077,46.62958333,58.03166667
2015,4,22,274.5242083,954.5416667,72.70833333,1.75,70.58333333,34,9192,12498,113584,116931,8090,9826,21772,61597,138916,927,1381,37238,4092,114959,36667,115621,643753,638667,47.74833333,59.66875
2015,4,23,275.5501739,946.0434783,60.08695652,1.260869565,198.2173913,9.739130435,8714,14932,116884,126388,7938,3553,21867,69193,132702,939,1561,46813,4221,28118,43489,28401,593663,595335,58.68086957,69.5773913
2015,4,24,277.21,946.9583333,62.16666667,1.083333333,155.7083333,47.08333333,9022,20201,133778,134184,8593,4020,21940,59501,143579,986,1771,23213,4472,62822,25775,62805,627872,630852,53.7725,66.50541667
2015,4,25,280.201375,945.6666667,40.54166667,3.833333333,259.5,28.58333333,9115,372,116912,72229,6864,13931,20924,44505,138714,1441,1730,15934,4288,131424,18746,131308,565182,576007,41.93166667,56.72708333
2015,4,26,279.3319167,940.9166667,53.29166667,4.625,253.1666667,15.25,8834,0,114765,58712,5899,27194,22904,50732,125097,1902,1614,15747,3212,145884,18255,145636,530575,535196,30.03458333,47.98375
2015,4,27,278.521625,945.7916667,41.66666667,5.791666667,281.375,15.83333333,9029,0,100080,83149,7864,14069,23931,54131,115501,1976,1629,27175,3265,229343,28831,228973,634188,632105,41.46041667,54.26875
2015,4,28,278.1212917,947.75,48.33333333,1.541666667,235.3333333,10.45833333,8736,15778,126342,122445,8523,7314,25960,69187,115544,2035,1729,48845,4035,93053,42735,94322,643414,638546,53.35375,65.50166667
2015,4,29,277.8251667,949.7083333,62.79166667,1,111.4166667,36.04166667,8978,21990,126190,140633,8631,7970,24978,73659,107842,1112,1689,53441,4318,58107,51701,57591,639092,640915,56.77416667,68.17708333
2015,4,30,277.696,950,66.79166667,1.166666667,172.125,8.833333333,8774,20024,103619,139803,8635,6206,25278,61429,92907,961,1733,54800,4145,124144,51957,123599,641972,642072,51.35458333,62.57791667
2015,5,1,282.0224167,946.1666667,44.45833333,3,254.2916667,19.83333333,11493,14029,150160,145598,7083,6484,24888,77730,163205,976,1742,24116,5661,33154,23816,33115,701967,651849,57.44041667,52.56458333
2015,5,2,283.4544783,943.6521739,40.47826087,1.956521739,205.826087,12.47826087,10514,2461,113066,109975,7386,16850,30403,89478,141832,2014,1618,29031,4554,256095,26835,257599,773699,753694,40.77782609,52.7673913
2015,5,3,284.213625,941.7916667,45.20833333,1.916666667,241.8333333,34.75,10103,0,93159,34857,6121,20590,36339,118353,142169,1894,1454,44436,4812,249061,40257,249251,702023,700911,25.83083333,53.04666667
2015,5,4,282.5600417,940.9583333,51.75,0.958333333,123.8333333,43.16666667,7411,0,77386,27768,5809,38392,28425,59456,163046,867,1240,44838,3734,157166,43288,157276,509744,503294,22.37041667,55.99791667
2015,5,5,282.933625,944.5,33.375,5.041666667,254.125,48.75,8568,14951,106045,98547,8282,13508,32811,85906,92653,1895,1624,33627,3124,170029,33740,171438,642260,651813,43.32875,55.55125
2015,5,6,280.09425,948.375,40.95833333,1.791666667,226.4583333,0,12418,21976,114208,150149,7767,4259,17798,65907,115081,1895,1678,61242,6427,97618,59686,98384,675367,676185,53.515,68.83708333
2015,5,7,277.8557083,949.875,66.04166667,1.666666667,71.16666667,10.25,11603,20700,99198,155337,6985,10944,15636,36774,137275,1994,1464,54271,4970,97399,54968,97671,606258,624274,47.75041667,58.54916667
2015,5,8,280.5119583,948.6666667,49.54166667,3.25,265.9166667,0,11947,21790,127007,172026,8052,3691,15177,60993,153863,1918,1578,54233,5919,78465,53981,80652,706789,715890,58.7925,49.40083333
2015,5,9,280.7222083,955.375,50.25,1.833333333,198.4166667,1.75,10821,17170,93944,128012,6820,7981,13823,37115,158899,2014,1603,22656,5949,106978,24683,107139,579742,575459,49.76416667,60.5225
2015,5,10,279.00725,956.375,64.08333333,1.666666667,73.95833333,19.75,12212,0,94994,64802,8582,23601,15029,27891,112203,1884,1533,9800,5860,291631,10665,288417,654343,652096,39.85375,52.2775
2015,5,11,278.0213333,955,58.25,1.541666667,196.7916667,2.166666667,13007,12530,118200,145713,8568,8894,17763,54732,115926,1200,1586,16871,6239,122755,17843,122853,658279,653825,47.46375,61.14791667
2015,5,12,279.516875,954.2083333,55.58333333,1.333333333,141.4583333,1.333333333,11193,19651,148196,170641,7285,8218,15259,26356,140106,2022,1664,21718,5420,63994,21874,63530,625551,632401,57.03291667,61.14208333
2015,5,13,282.9314583,955.0416667,48.91666667,1.083333333,159.7916667,26.08333333,11441,20946,103496,102898,8461,4289,24841,91021,116119,1910,1613,36256,3553,135032,41862,136154,674525,672227,46.93625,57.74291667
