year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,1,11,263.600416666667,931,70.5833333333333,1.29166666666667,107.75,12.9166666666667,12242,0,0,89005,49011,4834,0,0,0,38813,14702,21600,0,115972,1913,1487,15072,6062,0,226855,16923,226035,530689,526438,30.1829166666667,56.9975
2015,1,12,264.097625,930.583333333333,72.3333333333333,1.16666666666667,103.208333333333,12.1666666666667,10905,21528,0,211008,166996,9458,0,0,0,5457,18735,73940,0,125601,2136,1588,21257,5277,0,28580,21791,28448,725670,725037,62.59875,69.0558333333333
2015,1,13,264.487416666667,924.583333333333,71.625,1.29166666666667,175.916666666667,12.5,12068,19596,0,141346,153609,7485,0,0,0,12564,21421,60456,0,163306,1878,1618,21237,6177,0,147010,22291,147397,749490,743201,54.955,67.3316666666667
2015,1,14,265.078833333333,924.041666666667,82.375,1.125,218.333333333333,51.3333333333333,12115,19809,0,143864,160896,7629,0,0,0,8962,22789,74189,0,163277,1940,1697,17540,6158,0,136050,19061,135358,748853,742683,59.4958333333333,72.2654166666667
2015,1,15,266.585458333333,929.291666666667,83.5833333333333,2.70833333333333,198.708333333333,58,11161,18478,0,96081,135809,7744,0,0,0,17804,23187,45062,0,163175,1762,1686,13960,5990,0,220833,15534,220941,755079,741523,46.0333333333333,58.2879166666667
2015,1,16,266.607166666667,912.958333333333,85.625,3.41666666666667,256.666666666667,34.8333333333333,11303,16602,0,107311,127559,7848,0,0,0,22431,26293,47499,0,163335,1977,1708,16198,6022,0,232482,15644,228242,749559,742174,51.14,63.8954166666667
2015,1,17,261.621833333333,921,75.5833333333333,1.75,247.583333333333,5.33333333333333,11331,19231,0,106780,126407,6652,0,0,0,17017,25101,55715,0,163358,1839,1724,23809,6055,0,148998,21797,149410,676563,671689,45.0858333333333,57.0270833333333
2015,1,18,263.391333333333,911.625,91.5833333333333,2.54166666666667,160.708333333333,81.5,11464,18453,0,108488,116441,6128,0,0,0,23680,24766,53668,0,163410,1854,1676,5920,6065,0,136399,5715,138724,643505,642151,41.2933333333333,55.07375
2015,1,19,263.073363636364,915.727272727273,80.1818181818182,4.72727272727273,71,43.0909090909091,10738,18162,0,114709,146109,6626,0,0,0,16164,23838,51142,0,144507,1735,1489,16406,5492,0,153672,14863,156473,689697,687273,48.8545454545455,62.2372727272727
2015,1,20,262.427166666667,910.916666666667,78.4166666666667,1.45833333333333,258.291666666667,55.5,12124,20712,0,174146,178926,7317,0,0,0,6397,27236,93248,0,140193,1992,1745,11216,6117,0,97517,11125,98114,786568,787865,58.6295833333333,71.9966666666667
2015,1,21,262.656916666667,914.125,78.4166666666667,3.29166666666667,274.458333333333,39.0833333333333,12328,20523,0,128675,170540,7558,0,0,0,13900,27140,63251,0,142614,2046,1762,14482,5625,0,191994,16406,191460,791046,790416,49.6145833333333,63.90875
2015,1,22,265.0435,915.75,72.2083333333333,4.5,311.791666666667,14.2916666666667,12324,19037,0,122380,164708,7566,0,0,0,18138,26001,48337,0,160949,1985,1706,18933,5201,0,228343,19079,227561,783860,784293,48.9783333333333,61.8408333333333
2015,1,23,262.659375,924.125,71.125,2.25,289.083333333333,10.5,12624,17886,0,118043,166377,7776,0,0,0,16036,25989,49326,0,163292,2049,1686,28967,5191,0,201924,26688,202120,779975,773212,51.7970833333333,64.5116666666667
2015,1,24,260.82825,925.458333333333,65.5416666666667,1.20833333333333,223.041666666667,0,11777,12210,0,90805,132741,6467,0,0,0,17986,24619,46511,0,163209,1282,1761,31878,5031,0,196665,28067,196101,687118,689573,45.1079166666667,55.6808333333333
2015,1,25,263.746541666667,929.333333333333,66.0416666666667,1.33333333333333,92.9583333333333,0,10204,10177,0,84824,89198,5892,0,0,0,31306,23694,37254,0,163230,537,1684,33628,5199,0,232070,30331,232175,643410,632418,39.0358333333333,51.1816666666667
2015,1,26,262.2135,927.791666666667,66.6666666666667,0.833333333333333,169.958333333333,9.58333333333333,10602,19013,0,124010,150304,7098,0,0,0,14274,25619,73518,0,163333,1166,1690,32398,5238,0,153394,29469,153419,761218,754108,55.8858333333333,68.2583333333333
2015,1,27,263.520913043478,942.217391304348,73.6521739130435,1.43478260869565,211.260869565217,0,10138,17974,0,105897,154951,7160,0,0,0,10885,22368,51072,0,156270,975,1621,27425,4713,0,182540,26836,181973,726089,723405,52.8582608695652,64.7352173913043
2015,1,28,262.795260869565,926.173913043478,71.0434782608696,1.08695652173913,247.869565217391,2.43478260869565,10432,10490,0,115976,151077,7295,0,0,0,12507,21349,58397,0,156151,998,1681,26409,4644,0,165192,24633,164460,729046,720805,55.2621739130435,67.6326086956522
2015,1,29,266.809083333333,923.875,75.5416666666667,3.70833333333333,245.333333333333,39.4583333333333,11170,89,0,87466,106155,7696,0,0,0,17361,24336,49732,0,163187,991,1765,15805,4761,0,320257,17371,317227,765657,753812,42.4670833333333,54.8583333333333
