year,month,day,temp,pressure,humidity,wind_speed,wind_direction,clouds,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
2015,1,1,282.4879167,1036.583333,90.45833333,4.25,203.25,0,10284,6178,102162,101917,3845,25690,25149,52005,170328,1014,1775,27443,4852,89002,25200,87725,592887,573522,46.7025,62.14875
2015,1,2,271.9755833,994.2916667,87.625,1.666666667,282.4583333,10.83333333,8879,0,81787,28397,4574,35758,29777,85288,163434,1017,1411,29999,4277,256177,28491,257496,634143,626961,16.11416667,66.65958333
2015,1,3,272.7105417,991.2083333,84.41666667,2.166666667,248.75,3,10094,0,78862,30464,5192,31621,31571,91547,163193,1795,1522,26809,4694,210754,26617,210158,586539,577092,24.315,62.9225
2015,1,4,274.758,984.5416667,65.375,1.125,152.7916667,2.5,9140,0,79289,51320,8207,13115,34384,75801,162921,1928,1321,56968,3661,185036,54610,185227,626880,625449,28.84625,55.96333333
2015,1,5,267.6458235,965.5294118,72.47058824,2.058823529,263.4705882,4.647058824,5760,104,72918,40633,5130,19097,18632,41120,62811,639,1177,17770,2418,117220,17404,117630,355590,359819,38.66882353,71.19411765
2015,1,6,272.9908333,979.125,69.25,1,168.3333333,36.91666667,12354,21235,103639,153182,7588,5254,18889,72602,111498,1978,1519,53689,5377,56674,54084,57083,628525,643553,53.57083333,65.87708333
2015,1,7,272.4299167,984.5833333,73.54166667,1.125,293.9583333,41,11384,21288,124563,182185,8486,3263,16694,47746,137648,1992,1220,53987,5009,132578,53216,132964,749561,740002,56.98583333,75.97416667
2015,1,8,273.037375,989.375,68.16666667,1.375,255.0416667,0,11895,12544,102481,157887,7215,9307,15295,36024,155054,1936,1549,54799,5401,80852,53961,81735,626914,604712,51.42833333,75.73833333
2015,1,9,272.5143333,993.125,55.54166667,1.458333333,183.7083333,0.458333333,11100,20088,132408,172639,8031,3920,14042,46673,157752,1921,1584,39022,5712,99550,37037,99518,696455,704779,55.44833333,73.7775
2015,1,10,273.50525,985.4166667,62.29166667,1.958333333,241.25,0,12892,19921,124812,166249,9527,3807,11034,58691,138033,1993,1638,43416,5721,53128,41499,53004,644230,646879,55.01916667,65.6975
2015,1,11,275.45725,982.0833333,69.04166667,1.416666667,141.7916667,7.916666667,12242,0,89005,49011,4834,38813,14702,21600,115972,1913,1487,15072,6062,226855,16923,226035,530689,526438,30.18291667,56.9975
2015,1,12,273.8333333,984.625,58.79166667,2.75,248.4166667,2.666666667,10905,21528,211008,166996,9458,5457,18735,73940,125601,2136,1588,21257,5277,28580,21791,28448,725670,725037,62.59875,69.05583333
2015,1,13,275.24125,978.375,70.25,3.833333333,243.4166667,44.16666667,12068,19596,141346,153609,7485,12564,21421,60456,163306,1878,1618,21237,6177,147010,22291,147397,749490,743201,54.955,67.33166667
2015,1,14,274.3258333,978.0416667,64.04166667,1.75,197.1666667,8.166666667,12115,19809,143864,160896,7629,8962,22789,74189,163277,1940,1697,17540,6158,136050,19061,135358,748853,742683,59.49583333,72.26541667
2015,1,15,274.9017917,971.375,68.04166667,4.125,229.9583333,2.458333333,11161,18478,96081,135809,7744,17804,23187,45062,163175,1762,1686,13960,5990,220833,15534,220941,755079,741523,46.03333333,58.28791667
2015,1,16,274.8525,963.75,68.41666667,2.166666667,242.4166667,36.66666667,11303,16602,107311,127559,7848,22431,26293,47499,163335,1977,1708,16198,6022,232482,15644,228242,749559,742174,51.14,63.89541667
2015,1,17,271.3970833,972.9583333,55.125,1.666666667,215.7916667,10.66666667,11331,19231,106780,126407,6652,17017,25101,55715,163358,1839,1724,23809,6055,148998,21797,149410,676563,671689,45.08583333,57.02708333
2015,1,18,271.035,969.4166667,49.33333333,2.583333333,225.5833333,39.16666667,11464,18453,108488,116441,6128,23680,24766,53668,163410,1854,1676,5920,6065,136399,5715,138724,643505,642151,41.29333333,55.07375
2015,1,19,270.4393182,960,77.5,3.227272727,89.45454545,87.81818182,10738,18162,114709,146109,6626,16164,23838,51142,144507,1735,1489,16406,5492,153672,14863,156473,689697,687273,48.85454545,62.23727273
2015,1,20,270.4060417,962.875,48.45833333,1.458333333,113.2916667,49.83333333,12124,20712,174146,178926,7317,6397,27236,93248,140193,1992,1745,11216,6117,97517,11125,98114,786568,787865,58.62958333,71.99666667
2015,1,21,269.57875,961.375,55.625,2,279.375,72.5,12328,20523,128675,170540,7558,13900,27140,63251,142614,2046,1762,14482,5625,191994,16406,191460,791046,790416,49.61458333,63.90875
2015,1,22,270.2854583,964.3333333,47.45833333,3.291666667,86.5,16.83333333,12324,19037,122380,164708,7566,18138,26001,48337,160949,1985,1706,18933,5201,228343,19079,227561,783860,784293,48.97833333,61.84083333
2015,1,23,271.60075,969.3333333,48.91666667,1.833333333,194.4166667,0.333333333,12624,17886,118043,166377,7776,16036,25989,49326,163292,2049,1686,28967,5191,201924,26688,202120,779975,773212,51.79708333,64.51166667
2015,1,24,271.456375,972.5833333,45.04166667,1.75,256.875,1,11777,12210,90805,132741,6467,17986,24619,46511,163209,1282,1761,31878,5031,196665,28067,196101,687118,689573,45.10791667,55.68083333
2015,1,25,272.9155,973.7083333,17.91666667,4.041666667,135.125,0,10204,10177,84824,89198,5892,31306,23694,37254,163230,537,1684,33628,5199,232070,30331,232175,643410,632418,39.03583333,51.18166667
2015,1,26,270.7457917,979.25,44.95833333,1.333333333,177.9166667,41.66666667,10602,19013,124010,150304,7098,14274,25619,73518,163333,1166,1690,32398,5238,153394,29469,153419,761218,754108,55.88583333,68.25833333
2015,1,27,271.2428696,974.4347826,50.56521739,1.130434783,162.6956522,30.30434783,10138,17974,105897,154951,7160,10885,22368,51072,156270,975,1621,27425,4713,182540,26836,181973,726089,723405,52.85826087,64.73521739
2015,1,28,270.5891304,973.3043478,58.34782609,1.260869565,146.826087,11.52173913,10432,10490,115976,151077,7295,12507,21349,58397,156151,998,1681,26409,4644,165192,24633,164460,729046,720805,55.26217391,67.6326087
2015,1,29,273.3149583,960.0416667,51.5,3.166666667,240.2083333,24.66666667,11170,89,87466,106155,7696,17361,24336,49732,163187,991,1765,15805,4761,320257,17371,317227,765657,753812,42.46708333,54.85833333
2015,1,30,273.8335,946.125,52.45833333,3.916666667,160.0833333,15.58333333,10377,0,81375,38883,6990,23857,29155,83223,163251,1030,1724,8483,4454,340845,9264,341765,743547,743612,32.73083333,45.24083333
2015,1,31,271.5574167,945.2916667,54.95833333,1.958333333,149.5416667,13.33333333,8885,0,63192,27251,4530,23253,29388,88786,163345,975,1481,17892,4269,310161,18897,310093,659012,664710,16.96958333,29.91166667
2015,2,1,258.7715385,921.0769231,37.07692308,2.153846154,256.1538462,0,5484,3713,66195,64257,3132,10193,12971,42973,85173,516,908,5683,2466,29613,5048,30000,318636,318609,46.05,31.52692308
2015,2,2,269.9462083,962.125,41.08333333,2.958333333,227.5,11.75,11186,0,107461,100123,6224,10010,31923,106257,163440,1713,1635,10454,3833,211861,10000,211869,761416,762607,46.48916667,59.88416667
2015,2,3,269.573,954.125,74.20833333,2.208333333,160.5416667,58.375,11057,0,112869,68704,6454,11219,35718,128316,163249,1919,1619,29681,4987,155973,28534,156809,688213,680972,41.89333333,54.79333333
2015,2,4,266.8595833,952.2916667,50.79166667,4.333333333,127.625,68.83333333,8738,0,82633,42314,5968,13153,33756,64931,162935,1359,1372,55631,3985,127138,50590,127466,549104,547302,36.40458333,51.98083333
2015,2,5,268.253125,956.4166667,53.66666667,2.25,200.375,25.66666667,8917,0,109735,61270,6543,20305,27520,51153,91927,1727,1627,47619,3517,155461,45061,155414,542136,545339,38.27333333,54.98875
2015,2,6,267.1264167,962.25,33.83333333,2.083333333,176.2083333,43.875,12132,22063,102778,165931,8087,1104,19352,78168,114226,1963,1584,58725,5612,54891,56946,54854,671641,675913,54.00833333,58.76041667
2015,2,7,268.4322083,972.25,36.75,1.708333333,158.75,35.83333333,11199,22048,161333,177002,8445,3301,16300,60781,138003,1987,1323,51472,5005,83471,51743,84086,735463,727926,61.47708333,63.50958333
2015,2,8,269.6721667,973,46.58333333,2.25,173.875,13.33333333,11759,9469,89822,113331,6786,25400,14493,32464,155169,1873,1502,55929,5261,111730,56880,111741,580270,569399,43.59583333,50.99208333
2015,2,9,269.8392917,979,37.29166667,3.375,160,0,11338,20823,124663,171624,8573,3802,14015,41148,157714,1932,1640,40473,6001,96562,39760,96725,692455,696327,56.0475,63.61875
2015,2,10,270.2845833,977.7916667,55.375,4.208333333,242.9583333,0,12924,19769,119533,159727,9411,5835,11778,48961,136879,2062,1663,40047,6091,62531,39190,61960,640623,645354,55.14,70.81083333
2015,2,11,271.311125,977.0833333,51.875,2.041666667,222.6666667,11.66666667,13132,0,111829,108781,6333,12765,15262,44845,116036,1764,1412,6366,6173,201629,6979,202341,599035,613603,43.61375,74.09708333
2015,2,12,272.52,975.1666667,69.33333333,1.041666667,220.0416667,24.83333333,10698,21705,223273,171766,9600,6259,17845,61526,125863,2138,1666,16624,5315,45365,17436,46047,726894,722516,63.53833333,75.07708333
2015,2,13,274.1404167,973.375,65.95833333,3.458333333,225.5,53.33333333,10259,19503,112499,159941,8568,12039,29002,91458,162638,1997,1713,25851,4902,165203,24671,165038,763675,745378,49.01125,61.52125
2015,2,14,272.6991667,967.25,55.20833333,5.291666667,258.5416667,24.16666667,9542,97,78496,55041,6714,35954,28777,73450,163402,1912,1690,9759,4857,281608,11548,279945,666559,666392,37.29833333,48.94416667
2015,2,15,272.4355,963.75,58.04166667,2.666666667,225.7916667,31.16666667,9224,0,79835,46939,5251,36970,29967,75439,163404,1879,1496,12724,4615,235293,12950,235159,617112,612086,27.75625,41.57125
2015,2,16,271.7295417,970.2916667,46.79166667,1.791666667,118.4166667,18.58333333,10598,11125,117930,102688,7973,11411,31136,98206,163424,1992,1610,14270,4830,172508,18006,171939,726543,718997,49.4325,63.6275
2015,2,17,273.661625,978.7916667,50.5,6.708333333,45.29166667,64.875,10735,9691,89266,81135,8382,38160,29971,82598,163471,2037,1716,13907,4592,293108,14745,291654,726330,746941,38.20208333,51.37375
2015,2,18,273.726625,987,57.75,3.958333333,38,3.833333333,11449,12170,114547,107217,8418,16795,29802,103865,163486,2082,1561,28198,5269,188428,27108,189314,760810,746344,44.64083333,58.07916667
2015,2,19,272.4796667,984.8333333,38,2.083333333,52.04166667,15.41666667,11651,12490,142394,126085,8878,8329,31003,130022,163499,2079,1691,35059,5258,75744,33094,75811,755104,732766,54.28958333,68.31791667
2015,2,20,267.8779167,47443.54167,38.875,1.916666667,130.8333333,8.875,11159,13419,122957,128223,8767,4235,31670,124282,163485,1971,1731,23581,4705,108029,22158,107880,740803,730876,50.0025,63.21916667
2015,2,21,270.6950833,223760.0417,14.58333333,3.458333333,194.75,49.16666667,10458,115,84214,45255,6498,27961,28795,101330,163456,1890,1682,20500,4654,239811,18504,238940,659831,658087,33.31333333,44.80416667
2015,2,22,268.4425417,117780,8,2.458333333,122,2.5,9226,0,77469,28521,5062,43328,27520,88653,163447,1899,1536,34588,4232,256841,32000,255799,606644,609005,15.83333333,30.11666667
2015,2,23,271.236875,963.6666667,31.25,1.75,147.7083333,21.33333333,10954,0,81517,34576,7493,26393,30767,96750,163403,1948,1541,13710,4846,316719,17121,315271,719203,725505,28.61291667,43.295
2015,2,24,273.0637917,968.5,36.5,5,260.5833333,3.833333333,10350,0,88476,32903,7254,22349,30843,107903,163420,1972,1648,34214,5247,310182,31022,309848,741246,743325,25.65833333,40.57958333
2015,2,25,272.8716667,974.9166667,63.375,3.083333333,193.6666667,32.25,10800,0,88712,43817,7273,12048,30389,106317,163328,1837,1715,33048,5242,288171,29355,287578,745119,738703,32.765,46.94583333
2015,2,26,273.64975,977.9166667,91.375,2.208333333,137.9166667,48.33333333,11217,0,94477,50839,7700,9277,30776,113050,163385,1593,1772,26257,4619,248059,28557,248568,729030,723511,39.03666667,52.61666667
2015,2,27,272.6476667,972.7083333,65.375,2.625,113.9166667,49.125,11415,0,89503,51347,7443,18178,32266,110134,163371,1020,1798,37809,4676,246880,32987,247417,721183,705439,37.88916667,51.57375
2015,2,28,270.618375,978.6666667,81.04166667,1.333333333,225,13.33333333,10703,0,84301,46185,5645,22618,31743,103778,163342,1689,1768,29005,4678,189655,27188,188321,633548,625598,33.53666667,45.24125
2015,3,1,274.344375,974.7916667,70.45833333,1.375,177.0833333,26.79166667,10817,7246,117178,137948,6315,9624,23914,59402,163262,980,1718,27496,5219,83288,24510,81554,610342,635372,51.5975,37.55833333
2015,3,2,276.7535833,973.8333333,66.33333333,1.5,147.9166667,43.66666667,11206,0,106361,113353,7156,18177,33546,89156,154200,2061,1725,12433,4408,262099,13093,261529,783011,778455,42.08041667,54.87333333
2015,3,3,275.8574583,978.5,67.95833333,2.5,156.875,15.91666667,9439,0,131031,98859,7090,6184,37368,144334,162225,1917,1535,30736,5120,55896,31604,55539,697365,683447,52.38291667,63.73833333
2015,3,4,272.2305,981.375,74.54166667,3.458333333,177.7916667,41.95833333,8804,0,94281,38617,5741,20753,31368,55432,161400,970,1334,41299,3840,105498,36090,105300,499781,496233,34.27333333,45.87083333
2015,3,5,273.551875,983.875,35.375,4.583333333,273.5416667,5.833333333,8089,0,120261,57045,5582,15542,28666,59667,92275,1811,1544,20692,3341,124503,26715,126042,529164,524758,37.03083333,39.59375
2015,3,6,271.9617917,987.75,50.29166667,3.791666667,226.25,0.416666667,12118,22152,109893,165130,8150,2749,18696,70897,114466,1931,1567,57867,6038,86821,57534,86969,680923,682072,53.15416667,58.76708333
2015,3,7,272.7715,984.9166667,64.79166667,3.541666667,170.625,7.25,10567,21441,121289,166208,9327,6566,17142,43784,137744,1936,1586,57141,5029,167161,57920,166111,730294,735626,57.65208333,55.01791667
2015,3,8,272.2949167,982.25,73.70833333,2.5,233.0416667,13.875,11609,18033,137772,163523,7761,2809,15140,46739,154374,1914,1405,38420,4327,101091,45384,99990,693497,700765,58.76,49.29375
2015,3,9,273.5762917,981.375,72.79166667,3.291666667,238.5833333,20.58333333,10422,19303,114925,157158,8712,5942,14293,35667,158351,1996,1662,37534,6186,128147,39179,128367,679190,676017,52.66083333,56.20416667
2015,3,10,273.4474583,982.0416667,75.25,3.041666667,245.75,6.5,13015,17974,113803,144722,7302,6011,11602,41956,131199,1964,1620,15771,6006,58082,20888,57969,568368,574249,48.25875,62.26583333
2015,3,11,275.6699583,979.2916667,79.83333333,2.708333333,227.4166667,9.208333333,12909,3431,114985,137436,8470,19850,17145,43523,115895,1198,1432,10524,6290,192926,10284,193371,663718,656621,46.18,57.66875
2015,3,12,274.5413333,977.7916667,73.41666667,3.208333333,109.0833333,2.333333333,9659,20744,177242,170301,9618,9154,15372,30086,138717,2053,1634,24048,5057,98865,22950,98194,721349,715562,59.2625,56.57791667
2015,3,13,273.2214167,978.25,73.29166667,2.5,153.6666667,17.04166667,12299,0,91939,78858,7173,10246,36109,98048,163096,1936,1613,38437,3555,163151,38684,163157,668769,674321,40.20875,51.31333333
2015,3,14,269.9505,976.7916667,76.58333333,3.583333333,128.25,67.16666667,11546,0,86892,58799,6258,12745,33337,75095,154697,1949,1529,42445,3639,160199,42218,160411,613004,617901,38.9675,49.09958333
2015,3,15,270.6764583,974.3333333,63.375,1.708333333,242.5,41.91666667,11175,0,97944,73034,6118,14801,32076,75633,157182,1944,1493,42661,3550,86073,43337,87112,578691,577166,39.50833333,51.38875
2015,3,16,271.52925,976.4166667,60.625,1.541666667,152,34.16666667,11056,5245,133929,127579,6941,7992,32849,121563,162370,1918,1515,45866,3513,46031,46470,46127,689171,691196,52.12166667,65.04375
2015,3,17,271.9895,977.625,71.20833333,3.125,129.875,26,10663,6627,103752,132010,7371,7907,30680,107834,163200,1842,1541,17492,3202,130543,24297,131720,703627,708898,44.57375,55.91166667
2015,3,18,273.7521667,977.75,77.70833333,7.416666667,64.33333333,76.125,10691,5500,104117,113991,7269,9068,28686,116465,163262,1912,1532,8050,3746,147661,12026,147278,700523,713809,44.83416667,56.36583333
2015,3,19,274.335125,976.25,72.45833333,7.875,54.29166667,55.66666667,10358,0,91740,75544,7504,10503,28111,61214,163244,1845,1518,11389,3043,225204,14085,224718,649583,665172,37.04416667,49.44875
2015,3,20,275.00325,973.1666667,74.5,10.45833333,58.83333333,54.41666667,10634,0,89051,63559,7276,19583,28192,71446,163229,1851,1531,8900,3277,271219,14077,271209,657649,687337,37.63375,49.41333333
2015,3,21,273.7549167,967.75,88.125,8.416666667,58.83333333,80.66666667,10837,0,97350,59647,6539,11158,29137,89148,163253,1851,1456,10047,3322,176241,11821,175943,621875,629202,41.41208333,51.96791667
2015,3,22,273.2349167,968.5833333,75.95833333,7.5,48.91666667,48.54166667,10489,0,91436,36485,6002,25012,28013,59793,163245,1397,1422,13116,3245,177251,14206,177235,583791,585001,38.77791667,50.86833333
2015,3,23,273.7943333,969.0833333,77.33333333,5.708333333,63.95833333,36.29166667,10485,15618,121308,102049,7293,6051,29749,104142,163216,977,1490,11409,3415,127048,13223,126811,705367,707119,51.27916667,63.28041667
2015,3,24,273.2885,962.9166667,86.54166667,7.791666667,52.54166667,82.375,10724,12006,102039,102936,7815,12346,27861,79073,163260,994,1565,12669,3456,207611,13857,208319,718792,722836,44.53291667,55.6475
2015,3,25,272.53775,961.0416667,64.54166667,3.583333333,106.9583333,87.58333333,10865,0,89527,71860,7925,25628,28052,56455,163210,1046,1551,36029,4046,288852,34232,272769,723866,715181,40.90208333,52.23333333
2015,3,26,271.0220833,969.2916667,64.41666667,3.291666667,223.9583333,47.20833333,10271,0,95880,81350,8359,8661,27090,62881,162402,1722,1516,23689,3867,242279,27412,233864,725244,695642,43.35583333,54.3125
2015,3,27,273.2907083,976.125,71.16666667,1.75,193.4583333,1.25,10710,0,97435,82908,8577,9843,30645,67292,163123,1898,1558,46034,3293,222705,44540,223434,694860,684713,44.1775,55.54583333
2015,3,28,274.2789167,978.9583333,75.91666667,1.333333333,184.1666667,0.916666667,11134,0,87955,49557,6649,27328,29936,55538,163118,1857,1519,53289,3396,164510,51718,164470,598216,596928,41.99875,53.5575
2015,3,29,274.5514348,977.0434783,77.56521739,2.739130435,167.5652174,13.82608696,9522,0,78776,28455,5226,50346,28457,47815,156002,1762,1375,42439,2857,165125,41144,164901,525265,519755,29.46782609,43.84826087
2015,3,30,276.1830833,977.6666667,75.625,3.041666667,156.2916667,32.29166667,10494,0,89754,60989,7780,18165,30866,66787,162980,1870,1463,50537,3207,191010,49195,191107,633540,633755,40.40958333,53.37833333
2015,3,31,275.1181667,980.2916667,79.66666667,2,84.375,0.833333333,10477,0,82542,69811,8613,13046,33090,78464,162913,1938,1495,56195,3597,145568,54438,145600,641303,636816,41.84916667,53.51458333
2015,4,1,274.7971667,982.5833333,78.58333333,1.916666667,149.1666667,37.91666667,11124,6291,107292,126450,6136,17747,23268,50461,163211,941,1743,27910,5601,94090,25253,94464,588501,603113,44.09791667,41.8875
2015,4,2,274.314375,981.8333333,72.58333333,1.75,229.4583333,17.25,10937,0,112781,111664,7146,16494,33172,89083,139673,2054,1654,22329,4531,297562,23425,296765,799206,796018,38.16916667,49.97208333
2015,4,3,274.1174583,976.75,81.45833333,2.291666667,197.25,34.29166667,10172,0,89901,54425,6910,22961,37510,117480,148876,1981,1472,33255,4949,235572,29427,234481,695953,692229,33.32583333,51.24541667
2015,4,4,273.8030833,971.6666667,79.75,2.375,165.5833333,47.66666667,7757,0,78362,34986,5922,18383,29448,56780,163093,886,1283,41689,3807,171170,42253,171088,529289,524292,23.71375,38.28083333
2015,4,5,273.5061304,968.5652174,68.26086957,1.869565217,119.9130435,39.60869565,8271,0,107608,75688,7525,6828,29602,54794,88644,1752,1557,16971,3105,196627,22238,194997,602684,617786,42.72173913,37.18391304
2015,4,6,273.4959583,977.875,55.625,4.583333333,57.45833333,36.95833333,11636,22016,109336,154663,7972,2834,17897,63657,114845,1855,1577,61564,6394,97531,59933,96748,674134,666609,54.05041667,50.34208333
2015,4,7,273.2980417,984.8333333,58.375,4.458333333,64.16666667,0,11298,21621,116997,160944,7422,9501,16306,41598,137502,1936,1567,54828,5124,102996,55546,102996,672516,662022,54.12,56.02375
2015,4,8,272.9845417,987.5,57.75,2.583333333,191.2916667,0,11785,21269,151398,177321,7691,35,15316,58591,153835,1936,1544,51532,5382,49739,51327,50563,701144,708832,59.10625,51.07291667
2015,4,9,272.958,985.4166667,61.66666667,1.75,175.0416667,1.083333333,11065,17396,112874,146205,8647,4443,14153,35272,158614,2012,1664,33484,6398,118938,34896,119370,671986,655757,52.70416667,60.43958333
2015,4,10,273.6455,982.7083333,69.58333333,1.5,137.125,13.66666667,12387,1698,94385,57918,7208,36710,11440,20204,112648,1888,1552,12075,5899,202801,14199,201479,524736,534626,35.78583333,64.51458333
2015,4,11,274.2540833,981.875,75.75,4.375,58.625,24.375,12924,10415,123338,155117,8696,8755,17711,53240,115996,1201,1519,14371,6186,110320,13368,109922,657145,658704,48.17916667,57.77083333
2015,4,12,274.72375,985,73.625,2.25,73,21.08333333,10612,21469,197881,174289,9206,3802,16721,57196,140073,2073,1709,21497,5211,46958,19713,47452,715383,707190,61.58916667,45.29791667
2015,4,13,274.9865833,986.125,68.91666667,0.958333333,122.7083333,0,9342,0,96197,75501,7569,21047,28842,46909,163039,889,1422,48039,3663,195658,48581,194858,636368,631456,45.46333333,57.02625
2015,4,14,275.82225,983.5,69.5,1.541666667,211.125,0.25,9136,0,88805,100439,7632,9924,28581,49149,163042,878,1462,25932,3843,209099,31887,209264,643450,647552,41.34291667,52.59041667
2015,4,15,275.8245417,978,71.41666667,2.666666667,88.29166667,19.83333333,9274,13566,113869,105611,7759,6605,29059,65847,163065,868,1496,15401,3930,126622,18116,127524,647717,655778,47.1825,58.26625
2015,4,16,275.7829565,971.5652174,83.52173913,2.869565217,115.8695652,60.95652174,9168,19826,109740,103810,8448,2368,23769,55962,155911,922,1618,21110,3850,98985,22704,99767,621979,614516,48.24652174,59.07826087
2015,4,17,276.0224583,973.625,80.58333333,2.416666667,173,6.75,9182,21279,128052,111668,9216,5352,22416,65097,162932,975,1812,35641,3845,52942,34500,53740,646373,643183,54.00916667,65.005
2015,4,18,276.1720417,972.25,77,2.041666667,162.1666667,40.70833333,8802,12003,104013,85248,7549,15128,21838,48675,151899,973,1738,40259,3656,92424,41243,91294,575128,574138,45.77208333,56.39083333
2015,4,19,274.9554167,971.3333333,81.83333333,2.833333333,142.0416667,52.04166667,8713,1338,102743,77825,6661,16453,21547,50946,155553,957,1651,47012,3386,80331,44179,80652,533487,528429,38.6625,51.45541667
2015,4,20,274.821913,976.826087,76.52173913,2.173913043,176.173913,7.956521739,9162,11860,106933,117182,7952,3033,21375,59563,153590,903,1466,51204,3231,53242,45436,52770,600041,599238,52.52043478,63.85304348
2015,4,21,276.2885833,982.5833333,80.41666667,2.666666667,190.625,8.666666667,9528,11000,93023,107146,8558,14076,20694,51481,145331,942,1487,41540,3999,174072,40557,174021,643736,641077,46.62958333,58.03166667
2015,4,22,276.2726667,982.125,86.66666667,2.75,82.375,54.25,9192,12498,113584,116931,8090,9826,21772,61597,138916,927,1381,37238,4092,114959,36667,115621,643753,638667,47.74833333,59.66875
2015,4,23,275.6317391,976.3478261,87.65217391,1.565217391,167.4347826,7.391304348,8714,14932,116884,126388,7938,3553,21867,69193,132702,939,1561,46813,4221,28118,43489,28401,593663,595335,58.68086957,69.5773913
2015,4,24,276.6315417,975.5416667,87.83333333,2.708333333,184.1666667,17.04166667,9022,20201,133778,134184,8593,4020,21940,59501,143579,986,1771,23213,4472,62822,25775,62805,627872,630852,53.7725,66.50541667
2015,4,25,277.2145,973.625,90.29166667,3.708333333,206.125,47,9115,372,116912,72229,6864,13931,20924,44505,138714,1441,1730,15934,4288,131424,18746,131308,565182,576007,41.93166667,56.72708333
2015,4,26,277.1715,967.5416667,90.41666667,1.875,198.25,28.375,8834,0,114765,58712,5899,27194,22904,50732,125097,1902,1614,15747,3212,145884,18255,145636,530575,535196,30.03458333,47.98375
2015,4,27,276.3950833,963.9166667,90.5,3.416666667,209.5833333,38.91666667,9029,0,100080,83149,7864,14069,23931,54131,115501,1976,1629,27175,3265,229343,28831,228973,634188,632105,41.46041667,54.26875
2015,4,28,276.6222917,975.6666667,87.75,3.541666667,135.7083333,5.583333333,8736,15778,126342,122445,8523,7314,25960,69187,115544,2035,1729,48845,4035,93053,42735,94322,643414,638546,53.35375,65.50166667
2015,4,29,276.205,978.5,90.75,2.333333333,202.0833333,52.66666667,8978,21990,126190,140633,8631,7970,24978,73659,107842,1112,1689,53441,4318,58107,51701,57591,639092,640915,56.77416667,68.17708333
2015,4,30,276.2680417,979.7916667,89.33333333,2.958333333,218.0416667,1.5,8774,20024,103619,139803,8635,6206,25278,61429,92907,961,1733,54800,4145,124144,51957,123599,641972,642072,51.35458333,62.57791667
2015,5,1,278.338375,973.6666667,82.45833333,5.583333333,218.1666667,40.20833333,11493,14029,150160,145598,7083,6484,24888,77730,163205,976,1742,24116,5661,33154,23816,33115,701967,651849,57.44041667,52.56458333
2015,5,2,277.8686957,972.0434783,82.7826087,2.782608696,134.7391304,10.52173913,10514,2461,113066,109975,7386,16850,30403,89478,141832,2014,1618,29031,4554,256095,26835,257599,773699,753694,40.77782609,52.7673913
2015,5,3,278.8787083,970.8333333,82.16666667,2.375,201.4583333,30.125,10103,0,93159,34857,6121,20590,36339,118353,142169,1894,1454,44436,4812,249061,40257,249251,702023,700911,25.83083333,53.04666667
2015,5,4,278.6655417,969.9583333,83.41666667,3.125,63.91666667,44.33333333,7411,0,77386,27768,5809,38392,28425,59456,163046,867,1240,44838,3734,157166,43288,157276,509744,503294,22.37041667,55.99791667
2015,5,5,279.6478333,969.875,76.91666667,2.666666667,183.5416667,73.66666667,8568,14951,106045,98547,8282,13508,32811,85906,92653,1895,1624,33627,3124,170029,33740,171438,642260,651813,43.32875,55.55125
2015,5,6,278.6604167,976.25,81.83333333,2.083333333,130.625,1.333333333,12418,21976,114208,150149,7767,4259,17798,65907,115081,1895,1678,61242,6427,97618,59686,98384,675367,676185,53.515,68.83708333
2015,5,7,278.289375,978.875,83.41666667,2,169.6666667,3.458333333,11603,20700,99198,155337,6985,10944,15636,36774,137275,1994,1464,54271,4970,97399,54968,97671,606258,624274,47.75041667,58.54916667
2015,5,8,279.0034167,976.0416667,82.875,3.75,192.0416667,5.75,11947,21790,127007,172026,8052,3691,15177,60993,153863,1918,1578,54233,5919,78465,53981,80652,706789,715890,58.7925,49.40083333
2015,5,9,279.6104583,982.6666667,80.83333333,2.833333333,199.6666667,5.916666667,10821,17170,93944,128012,6820,7981,13823,37115,158899,2014,1603,22656,5949,106978,24683,107139,579742,575459,49.76416667,60.5225
2015,5,10,279.7320417,983.5833333,78.29166667,2.916666667,232.75,4.708333333,12212,0,94994,64802,8582,23601,15029,27891,112203,1884,1533,9800,5860,291631,10665,288417,654343,652096,39.85375,52.2775
2015,5,11,279.3744583,983.125,79.41666667,2.958333333,213.3333333,6,13007,12530,118200,145713,8568,8894,17763,54732,115926,1200,1586,16871,6239,122755,17843,122853,658279,653825,47.46375,61.14791667
2015,5,12,278.495,983.125,84.5,1.625,199.2916667,5.333333333,11193,19651,148196,170641,7285,8218,15259,26356,140106,2022,1664,21718,5420,63994,21874,63530,625551,632401,57.03291667,61.14208333
